source,level,mode,question_text,option_a,option_b,option_c,option_d,correct_option,explanation,question_type
FR_2009,15–16,exam,Which governance control should a Director insist on under FR 1102?,Adopt a practice that allows: keep all reserve stocks in the cashier’s drawer since it is convenient.,Issue and enforce a written control that requires: keep surplus cash/stamps/receipt books in a strong-room or reserve safe with at least two locks held by different officers.,Adopt a practice that allows: use a single-lock safe and let the cashier keep the only key.,Adopt a practice that allows: store reserve books on open shelves provided the room is locked.,B,FR 1102 mandates strong-room/reserve safe custody with dual-lock control (cashier + senior officer). (FR 1102),fr
FR_2009,17,exam,"At top management level, FR 1102 primarily strengthens which principle?",Decentralised key ownership without oversight.,Segregation of duties for high-value custody.,Minimising record-keeping for flexibility.,Single-person custody for speed.,B,Dual locks with split key custody is a classic segregation-of-duties control to reduce insider risk. (FR 1102),fr
FR_2009,1–5,exam,FR 1103 focuses on which control?,Keep the daily cash balance on a desk in the cashier’s office.,Provide a securely fixed (built-in/attached) safe for the daily working cash balance and stamp/receipt book stocks during office hours.,Store daily working cash in the strong-room only during office hours.,Use a portable safe that can be moved home after work.,B,"FR 1103 is about a secure safe for daily working balances during office hours, physically secured to the structure. (FR 1103)",fr
FR_2009,5–7,exam,Select the statement that correctly reflects FR 1103.,Store daily working cash in the strong-room only during office hours.,Provide a securely fixed (built-in/attached) safe for the daily working cash balance and stamp/receipt book stocks during office hours.,Keep the daily cash balance on a desk in the cashier’s office.,Use a portable safe that can be moved home after work.,B,"FR 1103 is about a secure safe for daily working balances during office hours, physically secured to the structure. (FR 1103)",fr
FR_2009,8–10,exam,You are supervising a cash point. Which action best implements FR 1103?,Store daily working cash in the strong-room only during office hours,Use a portable safe that can be moved home after work,Keep the daily cash balance on a desk in the cashier’s office,Provide a securely fixed (built-in/attached) safe for the daily working cash balance and stamp/receipt book stocks during office hours,D,"FR 1103 is about a secure safe for daily working balances during office hours, physically secured to the structure. (FR 1103)",fr
FR_2009,12–14,exam,Which oversight action best supports compliance with FR 1103?,Oversee a practice where staff: store daily working cash in the strong-room only during office hours.,Ensure compliance by confirming that teams: provide a securely fixed (built-in/attached) safe for the daily working cash balance and stamp/receipt book stocks during office hours.,Oversee a practice where staff: use a portable safe that can be moved home after work.,Oversee a practice where staff: keep the daily cash balance on a desk in the cashier’s office.,B,"FR 1103 is about a secure safe for daily working balances during office hours, physically secured to the structure. (FR 1103)",fr
FR_2009,15–16,exam,Which policy instruction would most effectively implement FR 1103 across units?,Adopt a practice that allows: use a portable safe that can be moved home after work.,Issue and enforce a written control that requires: provide a securely fixed (built-in/attached) safe for the daily working cash balance and stamp/receipt book stocks during office hours.,Adopt a practice that allows: keep the daily cash balance on a desk in the cashier’s office.,Adopt a practice that allows: store daily working cash in the strong-room only during office hours.,B,"FR 1103 is about a secure safe for daily working balances during office hours, physically secured to the structure. (FR 1103)",fr
FR_2009,17,exam,Which enterprise-wide governance outcome is most aligned with FR 1103?,Store daily working cash in the strong-room only during office hours.,Keep the daily cash balance on a desk in the cashier’s office.,Provide a securely fixed (built-in/attached) safe for the daily working cash balance and stamp/receipt book stocks during office hours.,Use a portable safe that can be moved home after work.,C,"FR 1103 is about a secure safe for daily working balances during office hours, physically secured to the structure. (FR 1103)",fr
FR_2009,1–5,exam,FR 1104 focuses on which control?,Send cash by commercial courier without escort.,Carry cash in a sealed envelope as long as it is signed over.,Allow the officer to transport cash privately in a personal car.,Use an approved cash tank/box plus a government vehicle and police escort for cash transport.,D,"FR 1104 sets minimum safeguards for transporting cash: approved container, official vehicle, and police escort. (FR 1104)",fr
FR_2009,5–7,exam,FR 1104 would be complied with by which action?,Use an approved cash tank/box plus a government vehicle and police escort for cash transport.,Allow the officer to transport cash privately in a personal car.,Carry cash in a sealed envelope as long as it is signed over.,Send cash by commercial courier without escort.,A,"FR 1104 sets minimum safeguards for transporting cash: approved container, official vehicle, and police escort. (FR 1104)",fr
FR_2009,8–10,exam,You are supervising a cash point. Which action best implements FR 1104?,Allow the officer to transport cash privately in a personal car,Send cash by commercial courier without escort,Carry cash in a sealed envelope as long as it is signed over,Use an approved cash tank/box plus a government vehicle and police escort for cash transport,D,"FR 1104 sets minimum safeguards for transporting cash: approved container, official vehicle, and police escort. (FR 1104)",fr
FR_2009,12–14,exam,"As a senior manager, which control should you enforce to meet FR 1104?",Ensure compliance by confirming that teams: use an approved cash tank/box plus a government vehicle and police escort for cash transport.,Oversee a practice where staff: allow the officer to transport cash privately in a personal car.,Oversee a practice where staff: carry cash in a sealed envelope as long as it is signed over.,Oversee a practice where staff: send cash by commercial courier without escort.,A,"FR 1104 sets minimum safeguards for transporting cash: approved container, official vehicle, and police escort. (FR 1104)",fr
FR_2009,15–16,exam,Director-level risk control in FR 1104 is best shown by:,Adopt a practice that allows: carry cash in a sealed envelope as long as it is signed over.,Adopt a practice that allows: send cash by commercial courier without escort.,Issue and enforce a written control that requires: use an approved cash tank/box plus a government vehicle and police escort for cash transport.,Adopt a practice that allows: allow the officer to transport cash privately in a personal car.,C,"FR 1104 sets minimum safeguards for transporting cash: approved container, official vehicle, and police escort. (FR 1104)",fr
FR_2009,17,exam,"At top management level, FR 1104 primarily strengthens which principle?",Encouraging informal cash handling.,Reducing oversight during transport.,Maximising convenience for officers.,Secure movement of cash to prevent loss and robbery.,D,"Approved containers, official vehicles and escort reduce transit risk and enforce accountability. (FR 1104)",fr
FR_2009,1–5,exam,"Under FR 1105, what must be done?",Focus only on cleaning the strong-room floor monthly.,Store notes loose on shelves for faster counting.,Inspect strong-rooms periodically for vents/openings and store currency notes in lidded boxes (not loose).,Check only the locks; vents/openings are not relevant.,C,FR 1105 requires periodic physical security checks and proper storage of notes in boxes with lids. (FR 1105),fr
FR_2009,5–7,exam,Select the statement that correctly reflects FR 1105.,Store notes loose on shelves for faster counting.,Inspect strong-rooms periodically for vents/openings and store currency notes in lidded boxes (not loose).,Check only the locks; vents/openings are not relevant.,Focus only on cleaning the strong-room floor monthly.,B,FR 1105 requires periodic physical security checks and proper storage of notes in boxes with lids. (FR 1105),fr
FR_2009,8–10,exam,"In managing day-to-day operations, which decision satisfies FR 1105?",Focus only on cleaning the strong-room floor monthly,Check only the locks; vents/openings are not relevant,Inspect strong-rooms periodically for vents/openings and store currency notes in lidded boxes (not loose),Store notes loose on shelves for faster counting,C,FR 1105 requires periodic physical security checks and proper storage of notes in boxes with lids. (FR 1105),fr
FR_2009,12–14,exam,Which oversight action best supports compliance with FR 1105?,Oversee a practice where staff: store notes loose on shelves for faster counting.,Ensure compliance by confirming that teams: inspect strong-rooms periodically for vents/openings and store currency notes in lidded boxes (not loose).,Oversee a practice where staff: focus only on cleaning the strong-room floor monthly.,Oversee a practice where staff: check only the locks; vents/openings are not relevant.,B,FR 1105 requires periodic physical security checks and proper storage of notes in boxes with lids. (FR 1105),fr
FR_2009,15–16,exam,Which policy instruction would most effectively implement FR 1105 across units?,Adopt a practice that allows: store notes loose on shelves for faster counting.,Adopt a practice that allows: check only the locks; vents/openings are not relevant.,Issue and enforce a written control that requires: inspect strong-rooms periodically for vents/openings and store currency notes in lidded boxes (not loose).,Adopt a practice that allows: focus only on cleaning the strong-room floor monthly.,C,FR 1105 requires periodic physical security checks and proper storage of notes in boxes with lids. (FR 1105),fr
FR_2009,17,exam,"At top management level, FR 1105 primarily strengthens which principle?",Inspect strong-rooms periodically for vents/openings and store currency notes in lidded boxes (not loose).,Check only the locks; vents/openings are not relevant.,Store notes loose on shelves for faster counting.,Focus only on cleaning the strong-room floor monthly.,A,FR 1105 requires periodic physical security checks and proper storage of notes in boxes with lids. (FR 1105),fr
FR_2009,1–5,exam,FR 1106 is mainly about:,Ensure officers handling public money/stamps have proper custody facilities; obtain specifications from the Accountant-General before procuring safes/strong-rooms/cash tanks.,Let each department buy any safe model without guidance.,Procure safes first and request specifications after delivery.,Provide custody facilities only if theft has already occurred.,A,FR 1106 places responsibility on Accounting Officers and requires AG specifications before procurement of custody equipment. (FR 1106),fr
FR_2009,5–7,exam,FR 1106 would be complied with by which action?,Procure safes first and request specifications after delivery.,Provide custody facilities only if theft has already occurred.,Ensure officers handling public money/stamps have proper custody facilities; obtain specifications from the Accountant-General before procuring safes/strong-rooms/cash tanks.,Let each department buy any safe model without guidance.,C,FR 1106 places responsibility on Accounting Officers and requires AG specifications before procurement of custody equipment. (FR 1106),fr
FR_2009,8–10,exam,"In managing day-to-day operations, which decision satisfies FR 1106?",Provide custody facilities only if theft has already occurred,Let each department buy any safe model without guidance,Procure safes first and request specifications after delivery,Ensure officers handling public money/stamps have proper custody facilities; obtain specifications from the Accountant-General before procuring safes/strong-rooms/cash tanks,D,FR 1106 places responsibility on Accounting Officers and requires AG specifications before procurement of custody equipment. (FR 1106),fr
FR_2009,12–14,exam,Which duty is most consistent with senior management obligations under FR 1106?,Ensure compliance by confirming that teams: ensure officers handling public money/stamps have proper custody facilities; obtain specifications from the accountant-general before procuring safes/strong-rooms/cash tanks.,Oversee a practice where staff: provide custody facilities only if theft has already occurred.,Oversee a practice where staff: let each department buy any safe model without guidance.,Oversee a practice where staff: procure safes first and request specifications after delivery.,A,FR 1106 places responsibility on Accounting Officers and requires AG specifications before procurement of custody equipment. (FR 1106),fr
FR_2009,15–16,exam,Director-level risk control in FR 1106 is best shown by:,Adopt a practice that allows: provide custody facilities only if theft has already occurred.,Adopt a practice that allows: let each department buy any safe model without guidance.,Adopt a practice that allows: procure safes first and request specifications after delivery.,Issue and enforce a written control that requires: ensure officers handling public money/stamps have proper custody facilities; obtain specifications from the accountant-general before procuring safes/strong-rooms/cash tanks.,D,FR 1106 places responsibility on Accounting Officers and requires AG specifications before procurement of custody equipment. (FR 1106),fr
FR_2009,17,exam,"At top management level, FR 1106 primarily strengthens which principle?",Procure safes first and request specifications after delivery.,Ensure officers handling public money/stamps have proper custody facilities; obtain specifications from the Accountant-General before procuring safes/strong-rooms/cash tanks.,Provide custody facilities only if theft has already occurred.,Let each department buy any safe model without guidance.,B,FR 1106 places responsibility on Accounting Officers and requires AG specifications before procurement of custody equipment. (FR 1106),fr
FR_2009,1–5,exam,Which requirement is stated in FR 1107?,Allow cashiers to keep both original and duplicate keys.,Send duplicate keys home with the most trusted clerk.,Issue key-security instructions; keep all duplicate keys with the Accounting Officer and maintain a key register (with possible FPO custody outside Abuja by arrangement).,Keep duplicate keys unrecorded to avoid bureaucracy.,C,"FR 1107 governs key security: AO controls duplicates, register maintained; FPO custody may apply outside Abuja; MFA issues overseas rules. (FR 1107)",fr
FR_2009,5–7,exam,FR 1107 would be complied with by which action?,Keep duplicate keys unrecorded to avoid bureaucracy.,Issue key-security instructions; keep all duplicate keys with the Accounting Officer and maintain a key register (with possible FPO custody outside Abuja by arrangement).,Allow cashiers to keep both original and duplicate keys.,Send duplicate keys home with the most trusted clerk.,B,"FR 1107 governs key security: AO controls duplicates, register maintained; FPO custody may apply outside Abuja; MFA issues overseas rules. (FR 1107)",fr
FR_2009,8–10,exam,Scenario: A compliance issue is identified during routine operations. What is the correct next step under FR 1107?,Allow cashiers to keep both original and duplicate keys,Send duplicate keys home with the most trusted clerk,Issue key-security instructions; keep all duplicate keys with the Accounting Officer and maintain a key register (with possible FPO custody outside Abuja by arrangement),Keep duplicate keys unrecorded to avoid bureaucracy,C,"FR 1107 governs key security: AO controls duplicates, register maintained; FPO custody may apply outside Abuja; MFA issues overseas rules. (FR 1107)",fr
FR_2009,12–14,exam,Which duty is most consistent with senior management obligations under FR 1107?,Oversee a practice where staff: keep duplicate keys unrecorded to avoid bureaucracy.,Oversee a practice where staff: allow cashiers to keep both original and duplicate keys.,Ensure compliance by confirming that teams: issue key-security instructions; keep all duplicate keys with the accounting officer and maintain a key register (with possible fpo custody outside abuja by arrangement).,Oversee a practice where staff: send duplicate keys home with the most trusted clerk.,C,"FR 1107 governs key security: AO controls duplicates, register maintained; FPO custody may apply outside Abuja; MFA issues overseas rules. (FR 1107)",fr
FR_2009,15–16,exam,Which governance control should a Director insist on under FR 1107?,Adopt a practice that allows: send duplicate keys home with the most trusted clerk.,Adopt a practice that allows: keep duplicate keys unrecorded to avoid bureaucracy.,Adopt a practice that allows: allow cashiers to keep both original and duplicate keys.,Issue and enforce a written control that requires: issue key-security instructions; keep all duplicate keys with the accounting officer and maintain a key register (with possible fpo custody outside abuja by arrangement).,D,"FR 1107 governs key security: AO controls duplicates, register maintained; FPO custody may apply outside Abuja; MFA issues overseas rules. (FR 1107)",fr
FR_2009,17,exam,"From a system-wide view, what is the core control objective behind FR 1107?",Keep duplicate keys unrecorded to avoid bureaucracy.,Issue key-security instructions; keep all duplicate keys with the Accounting Officer and maintain a key register (with possible FPO custody outside Abuja by arrangement).,Allow cashiers to keep both original and duplicate keys.,Send duplicate keys home with the most trusted clerk.,B,"FR 1107 governs key security: AO controls duplicates, register maintained; FPO custody may apply outside Abuja; MFA issues overseas rules. (FR 1107)",fr
FR_2009,1–5,exam,Which requirement is stated in FR 1108?,Give both keys to the cashier during peak periods.,Do not allow one officer to hold keys to both the strong-room and the safe inside it.,Keep both keys on a hook in the strong-room.,Permit one officer to hold both keys to reduce delays.,B,FR 1108 enforces segregation of key custody when a safe is inside a strong-room. (FR 1108),fr
FR_2009,5–7,exam,Which practice aligns with FR 1108?,Permit one officer to hold both keys to reduce delays.,Do not allow one officer to hold keys to both the strong-room and the safe inside it.,Give both keys to the cashier during peak periods.,Keep both keys on a hook in the strong-room.,B,FR 1108 enforces segregation of key custody when a safe is inside a strong-room. (FR 1108),fr
FR_2009,8–10,exam,"In managing day-to-day operations, which decision satisfies FR 1108?",Permit one officer to hold both keys to reduce delays,Keep both keys on a hook in the strong-room,Do not allow one officer to hold keys to both the strong-room and the safe inside it,Give both keys to the cashier during peak periods,C,FR 1108 enforces segregation of key custody when a safe is inside a strong-room. (FR 1108),fr
FR_2009,12–14,exam,Which oversight action best supports compliance with FR 1108?,Ensure compliance by confirming that teams: do not allow one officer to hold keys to both the strong-room and the safe inside it.,Oversee a practice where staff: give both keys to the cashier during peak periods.,Oversee a practice where staff: permit one officer to hold both keys to reduce delays.,Oversee a practice where staff: keep both keys on a hook in the strong-room.,A,FR 1108 enforces segregation of key custody when a safe is inside a strong-room. (FR 1108),fr
FR_2009,15–16,exam,Director-level risk control in FR 1108 is best shown by:,Adopt a practice that allows: give both keys to the cashier during peak periods.,Adopt a practice that allows: permit one officer to hold both keys to reduce delays.,Issue and enforce a written control that requires: do not allow one officer to hold keys to both the strong-room and the safe inside it.,Adopt a practice that allows: keep both keys on a hook in the strong-room.,C,FR 1108 enforces segregation of key custody when a safe is inside a strong-room. (FR 1108),fr
FR_2009,17,exam,"Strategically, FR 1108 is intended to reduce which key risk?",Give both keys to the cashier during peak periods.,Permit one officer to hold both keys to reduce delays.,Keep both keys on a hook in the strong-room.,Do not allow one officer to hold keys to both the strong-room and the safe inside it.,D,FR 1108 enforces segregation of key custody when a safe is inside a strong-room. (FR 1108),fr
FR_2009,1–5,exam,FR 1109 is mainly about:,Ignore missing duplicates unless a theft occurs.,"Original key holders must confirm duplicate keys exist; if missing/untraceable, report and request lock alteration/new keys.",Make a private duplicate key without notifying anyone.,Continue using the safe and ‘hope’ the duplicate turns up.,B,FR 1109 requires verification of duplicate key availability and formal action if duplicates are missing. (FR 1109),fr
FR_2009,5–7,exam,FR 1109 would be complied with by which action?,Ignore missing duplicates unless a theft occurs.,Make a private duplicate key without notifying anyone.,"Original key holders must confirm duplicate keys exist; if missing/untraceable, report and request lock alteration/new keys.",Continue using the safe and ‘hope’ the duplicate turns up.,C,FR 1109 requires verification of duplicate key availability and formal action if duplicates are missing. (FR 1109),fr
FR_2009,8–10,exam,You are supervising a cash point. Which action best implements FR 1109?,Make a private duplicate key without notifying anyone,Continue using the safe and ‘hope’ the duplicate turns up,"Original key holders must confirm duplicate keys exist; if missing/untraceable, report and request lock alteration/new keys",Ignore missing duplicates unless a theft occurs,C,FR 1109 requires verification of duplicate key availability and formal action if duplicates are missing. (FR 1109),fr
FR_2009,12–14,exam,A compliance review is ongoing. Which requirement in FR 1109 must be confirmed?,Oversee a practice where staff: continue using the safe and ‘hope’ the duplicate turns up.,Oversee a practice where staff: make a private duplicate key without notifying anyone.,"Ensure compliance by confirming that teams: original key holders must confirm duplicate keys exist; if missing/untraceable, report and request lock alteration/new keys.",Oversee a practice where staff: ignore missing duplicates unless a theft occurs.,C,FR 1109 requires verification of duplicate key availability and formal action if duplicates are missing. (FR 1109),fr
FR_2009,15–16,exam,"At Director cadre, what directive would you issue to satisfy FR 1109?","Issue and enforce a written control that requires: original key holders must confirm duplicate keys exist; if missing/untraceable, report and request lock alteration/new keys.",Adopt a practice that allows: make a private duplicate key without notifying anyone.,Adopt a practice that allows: ignore missing duplicates unless a theft occurs.,Adopt a practice that allows: continue using the safe and ‘hope’ the duplicate turns up.,A,FR 1109 requires verification of duplicate key availability and formal action if duplicates are missing. (FR 1109),fr
FR_2009,17,exam,"From a system-wide view, what is the core control objective behind FR 1109?",Ignore missing duplicates unless a theft occurs.,Continue using the safe and ‘hope’ the duplicate turns up.,Make a private duplicate key without notifying anyone.,"Original key holders must confirm duplicate keys exist; if missing/untraceable, report and request lock alteration/new keys.",D,FR 1109 requires verification of duplicate key availability and formal action if duplicates are missing. (FR 1109),fr
FR_2009,1–5,exam,FR 1110 is mainly about:,Lend keys to junior staff when busy.,Key holders must keep keys in personal possession and are responsible for the contents; keys must not leave their possession unless officially handed over.,Leave keys in a shared drawer for convenience.,Keep keys on the safe door hook after closing.,B,FR 1110 establishes personal custody of keys and collective responsibility for contents. (FR 1110),fr
FR_2009,5–7,exam,FR 1110 would be complied with by which action?,Keep keys on the safe door hook after closing.,Key holders must keep keys in personal possession and are responsible for the contents; keys must not leave their possession unless officially handed over.,Leave keys in a shared drawer for convenience.,Lend keys to junior staff when busy.,B,FR 1110 establishes personal custody of keys and collective responsibility for contents. (FR 1110),fr
FR_2009,8–10,exam,"Operationally, FR 1110 requires which of the following?",Leave keys in a shared drawer for convenience,Keep keys on the safe door hook after closing,Key holders must keep keys in personal possession and are responsible for the contents; keys must not leave their possession unless officially handed over,Lend keys to junior staff when busy,C,FR 1110 establishes personal custody of keys and collective responsibility for contents. (FR 1110),fr
FR_2009,12–14,exam,"As a senior manager, which control should you enforce to meet FR 1110?",Oversee a practice where staff: leave keys in a shared drawer for convenience.,Oversee a practice where staff: lend keys to junior staff when busy.,Oversee a practice where staff: keep keys on the safe door hook after closing.,Ensure compliance by confirming that teams: key holders must keep keys in personal possession and are responsible for the contents; keys must not leave their possession unless officially handed over.,D,FR 1110 establishes personal custody of keys and collective responsibility for contents. (FR 1110),fr
FR_2009,15–16,exam,Director-level risk control in FR 1110 is best shown by:,Adopt a practice that allows: leave keys in a shared drawer for convenience.,Issue and enforce a written control that requires: key holders must keep keys in personal possession and are responsible for the contents; keys must not leave their possession unless officially handed over.,Adopt a practice that allows: keep keys on the safe door hook after closing.,Adopt a practice that allows: lend keys to junior staff when busy.,B,FR 1110 establishes personal custody of keys and collective responsibility for contents. (FR 1110),fr
FR_2009,17,exam,"At top management level, FR 1110 primarily strengthens which principle?",Key holders must keep keys in personal possession and are responsible for the contents; keys must not leave their possession unless officially handed over.,Lend keys to junior staff when busy.,Leave keys in a shared drawer for convenience.,Keep keys on the safe door hook after closing.,A,FR 1110 establishes personal custody of keys and collective responsibility for contents. (FR 1110),fr
FR_2009,1–5,exam,Which requirement is stated in FR 1111?,Replace the key by copying another key without changing locks.,"Report key loss immediately; seal the safe, place a police guard if valuables exist, use duplicate key only to open for verification/removal, then change locks before reuse.",Open the safe quietly with a duplicate key and continue using it.,Wait until the next audit before reporting the loss.,B,"FR 1111 sets the emergency procedure for lost keys: immediate reporting, sealing, guarding, controlled opening, and lock replacement. (FR 1111)",fr
FR_2009,5–7,exam,Which practice aligns with FR 1111?,Wait until the next audit before reporting the loss.,"Report key loss immediately; seal the safe, place a police guard if valuables exist, use duplicate key only to open for verification/removal, then change locks before reuse.",Open the safe quietly with a duplicate key and continue using it.,Replace the key by copying another key without changing locks.,B,"FR 1111 sets the emergency procedure for lost keys: immediate reporting, sealing, guarding, controlled opening, and lock replacement. (FR 1111)",fr
FR_2009,8–10,exam,"Operationally, FR 1111 requires which of the following?",Wait until the next audit before reporting the loss,"Report key loss immediately; seal the safe, place a police guard if valuables exist, use duplicate key only to open for verification/removal, then change locks before reuse",Replace the key by copying another key without changing locks,Open the safe quietly with a duplicate key and continue using it,B,"FR 1111 sets the emergency procedure for lost keys: immediate reporting, sealing, guarding, controlled opening, and lock replacement. (FR 1111)",fr
FR_2009,12–14,exam,A compliance review is ongoing. Which requirement in FR 1111 must be confirmed?,"Ensure compliance by confirming that teams: report key loss immediately; seal the safe, place a police guard if valuables exist, use duplicate key only to open for verification/removal, then change locks before reuse.",Oversee a practice where staff: open the safe quietly with a duplicate key and continue using it.,Oversee a practice where staff: replace the key by copying another key without changing locks.,Oversee a practice where staff: wait until the next audit before reporting the loss.,A,"FR 1111 sets the emergency procedure for lost keys: immediate reporting, sealing, guarding, controlled opening, and lock replacement. (FR 1111)",fr
FR_2009,15–16,exam,Which policy instruction would most effectively implement FR 1111 across units?,"Issue and enforce a written control that requires: report key loss immediately; seal the safe, place a police guard if valuables exist, use duplicate key only to open for verification/removal, then change locks before reuse.",Adopt a practice that allows: open the safe quietly with a duplicate key and continue using it.,Adopt a practice that allows: replace the key by copying another key without changing locks.,Adopt a practice that allows: wait until the next audit before reporting the loss.,A,"FR 1111 sets the emergency procedure for lost keys: immediate reporting, sealing, guarding, controlled opening, and lock replacement. (FR 1111)",fr
FR_2009,17,exam,Which enterprise-wide governance outcome is most aligned with FR 1111?,Speeding up daily payments.,Budget flexibility in operations.,Incident response and containment when custody controls fail.,Routine housekeeping and aesthetics.,C,"Sealing, guarding, controlled opening and lock replacement contain risk and preserve accountability. (FR 1111)",fr
FR_2009,1–5,exam,Which requirement is stated in FR 1112?,Key losses have no financial consequences.,Only the police can decide who pays for lock changes.,A negligent officer who loses a government safe key may be required to pay the cost of changing the lock and new keys.,The ministry must always bear the cost regardless of negligence.,C,FR 1112 ties key-loss negligence to financial liability for lock alteration and new keys. (FR 1112),fr
FR_2009,5–7,exam,FR 1112 would be complied with by which action?,Only the police can decide who pays for lock changes.,The ministry must always bear the cost regardless of negligence.,Key losses have no financial consequences.,A negligent officer who loses a government safe key may be required to pay the cost of changing the lock and new keys.,D,FR 1112 ties key-loss negligence to financial liability for lock alteration and new keys. (FR 1112),fr
FR_2009,8–10,exam,"Operationally, FR 1112 requires which of the following?",A negligent officer who loses a government safe key may be required to pay the cost of changing the lock and new keys,The ministry must always bear the cost regardless of negligence,Only the police can decide who pays for lock changes,Key losses have no financial consequences,A,FR 1112 ties key-loss negligence to financial liability for lock alteration and new keys. (FR 1112),fr
FR_2009,12–14,exam,"As a senior manager, which control should you enforce to meet FR 1112?",Ensure compliance by confirming that teams: a negligent officer who loses a government safe key may be required to pay the cost of changing the lock and new keys.,Oversee a practice where staff: only the police can decide who pays for lock changes.,Oversee a practice where staff: the ministry must always bear the cost regardless of negligence.,Oversee a practice where staff: key losses have no financial consequences.,A,FR 1112 ties key-loss negligence to financial liability for lock alteration and new keys. (FR 1112),fr
FR_2009,15–16,exam,Director-level risk control in FR 1112 is best shown by:,Issue and enforce a written control that requires: a negligent officer who loses a government safe key may be required to pay the cost of changing the lock and new keys.,Adopt a practice that allows: only the police can decide who pays for lock changes.,Adopt a practice that allows: key losses have no financial consequences.,Adopt a practice that allows: the ministry must always bear the cost regardless of negligence.,A,FR 1112 ties key-loss negligence to financial liability for lock alteration and new keys. (FR 1112),fr
