source,level,mode,question_text,option_a,option_b,option_c,option_d,correct_option,explanation,question_type
FR_2009,"=""5-7""",exam,Which statement aligns with FR 124?,Delegating duties does not relieve an officer of responsibility for financial functions.,Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,B,FR 124 provides that Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,fr
FR_2009,"=""8-10""",exam,"During administration, which practice reflects FR 124?",Delegating duties does not relieve an officer of responsibility for financial functions.,The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,"Officers with financial duties must maintain proper accounts, safeguard public funds, supervise revenue/expenditure and respond to audit queries.",C,FR 124 provides that Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,fr
FR_2009,"=""12-14""",exam,A senior officer must enforce which FR 124 rule?,An Officer Controlling Expenditure is delegated authority by an Accounting Officer to control a sub-head or specified amount of expenditure.,"Officers with financial duties must maintain proper accounts, safeguard public funds, supervise revenue/expenditure and respond to audit queries.",Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,C,FR 124 provides that Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,fr
FR_2009,"=""15-16""",exam,Which governance decision reflects FR 124?,Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,Delegating duties does not relieve an officer of responsibility for financial functions.,"In a Self Accounting Unit, the Accounting Officer must install and maintain proper accounting systems under the Accountant-General’s supervision.","Officers with financial duties must maintain proper accounts, safeguard public funds, supervise revenue/expenditure and respond to audit queries.",A,FR 124 provides that Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,fr
FR_2009,"=""17""",exam,"At highest oversight, what does FR 124 insist on?",Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,"In a Self Accounting Unit, the Accounting Officer must install and maintain proper accounting systems under the Accountant-General’s supervision.",Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,Delegating duties does not relieve an officer of responsibility for financial functions.,A,FR 124 provides that Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,fr
FR_2009,"=""1-5""",exam,FR 125 explains which duty?,"Officers with financial duties must maintain proper accounts, safeguard public funds, supervise revenue/expenditure and respond to audit queries.",Delegating duties does not relieve an officer of responsibility for financial functions.,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,B,FR 125 provides that Delegating duties does not relieve an officer of responsibility for financial functions.,fr
FR_2009,"=""5-7""",exam,"Under FR 125, which description is accurate?",The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,Delegating duties does not relieve an officer of responsibility for financial functions.,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,B,FR 125 provides that Delegating duties does not relieve an officer of responsibility for financial functions.,fr
FR_2009,"=""8-10""",exam,What practical action supports FR 125?,The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,"In a Self Accounting Unit, the Accounting Officer must install and maintain proper accounting systems under the Accountant-General’s supervision.",Delegating duties does not relieve an officer of responsibility for financial functions.,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,C,FR 125 provides that Delegating duties does not relieve an officer of responsibility for financial functions.,fr
FR_2009,"=""12-14""",exam,Which supervisory obligation comes from FR 125?,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,Delegating duties does not relieve an officer of responsibility for financial functions.,Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,B,FR 125 provides that Delegating duties does not relieve an officer of responsibility for financial functions.,fr
FR_2009,"=""15-16""",exam,What director-level action supports FR 125?,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,Delegating duties does not relieve an officer of responsibility for financial functions.,"In a Self Accounting Unit, the Accounting Officer must install and maintain proper accounting systems under the Accountant-General’s supervision.","Officers with financial duties must maintain proper accounts, safeguard public funds, supervise revenue/expenditure and respond to audit queries.",B,FR 125 provides that Delegating duties does not relieve an officer of responsibility for financial functions.,fr
FR_2009,"=""17""",exam,What top-level risk does FR 125 address?,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,Delegating duties does not relieve an officer of responsibility for financial functions.,"In a Self Accounting Unit, the Accounting Officer must install and maintain proper accounting systems under the Accountant-General’s supervision.",The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,B,FR 125 provides that Delegating duties does not relieve an officer of responsibility for financial functions.,fr
FR_2009,"=""1-5""",exam,Which concept is defined in FR 126?,"Officers with financial duties must maintain proper accounts, safeguard public funds, supervise revenue/expenditure and respond to audit queries.","In a Self Accounting Unit, the Accounting Officer must install and maintain proper accounting systems under the Accountant-General’s supervision.",The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,Delegating duties does not relieve an officer of responsibility for financial functions.,C,FR 126 provides that The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,fr
FR_2009,"=""5-7""",exam,"According to FR 126, which is correct?","Officers with financial duties must maintain proper accounts, safeguard public funds, supervise revenue/expenditure and respond to audit queries.",Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,D,FR 126 provides that The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,fr
FR_2009,"=""8-10""",exam,Which operational step best implements FR 126?,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,An Officer Controlling Expenditure is delegated authority by an Accounting Officer to control a sub-head or specified amount of expenditure.,The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,D,FR 126 provides that The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,fr
FR_2009,"=""12-14""",exam,"During an audit, which failure would breach FR 126?",Delegating duties does not relieve an officer of responsibility for financial functions.,Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,An Officer Controlling Expenditure is delegated authority by an Accounting Officer to control a sub-head or specified amount of expenditure.,The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,D,FR 126 provides that The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,fr
FR_2009,"=""15-16""",exam,Which management directive matches FR 126?,Delegating duties does not relieve an officer of responsibility for financial functions.,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,"In a Self Accounting Unit, the Accounting Officer must install and maintain proper accounting systems under the Accountant-General’s supervision.",C,FR 126 provides that The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,fr
FR_2009,"=""17""",exam,"At executive level, what principle does FR 126 reinforce?",The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,"Officers with financial duties must maintain proper accounts, safeguard public funds, supervise revenue/expenditure and respond to audit queries.",Delegating duties does not relieve an officer of responsibility for financial functions.,Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,A,FR 126 provides that The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,fr
FR_2009,"=""1-5""",exam,FR 127 focuses on which responsibility?,An Officer Controlling Expenditure is delegated authority by an Accounting Officer to control a sub-head or specified amount of expenditure.,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,"Officers with financial duties must maintain proper accounts, safeguard public funds, supervise revenue/expenditure and respond to audit queries.",Delegating duties does not relieve an officer of responsibility for financial functions.,B,FR 127 provides that Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,fr
FR_2009,"=""5-7""",exam,Select the option that matches FR 127.,Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,Delegating duties does not relieve an officer of responsibility for financial functions.,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,An Officer Controlling Expenditure is delegated authority by an Accounting Officer to control a sub-head or specified amount of expenditure.,C,FR 127 provides that Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,fr
FR_2009,"=""8-10""",exam,Which procedure matches FR 127?,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,An Officer Controlling Expenditure is delegated authority by an Accounting Officer to control a sub-head or specified amount of expenditure.,The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,A,FR 127 provides that Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,fr
FR_2009,"=""12-14""",exam,Which compliance duty arises from FR 127?,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,An Officer Controlling Expenditure is delegated authority by an Accounting Officer to control a sub-head or specified amount of expenditure.,The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,Delegating duties does not relieve an officer of responsibility for financial functions.,A,FR 127 provides that Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,fr
FR_2009,"=""15-16""",exam,Which high-level control enforces FR 127?,"In a Self Accounting Unit, the Accounting Officer must install and maintain proper accounting systems under the Accountant-General’s supervision.",An Officer Controlling Expenditure is delegated authority by an Accounting Officer to control a sub-head or specified amount of expenditure.,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,C,FR 127 provides that Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,fr
FR_2009,"=""17""",exam,"Strategically, FR 127 protects what?",Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,Delegating duties does not relieve an officer of responsibility for financial functions.,"In a Self Accounting Unit, the Accounting Officer must install and maintain proper accounting systems under the Accountant-General’s supervision.",A,FR 127 provides that Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,fr
