source,level,mode,question_text,option_a,option_b,option_c,option_d,correct_option,explanation,question_type
FR_2009,15-16,exam,"As a Director, you must take a decision under FR 1402. Which option is the most defensible?","A cash loan to an officer for private needs, approved by any Head of Department without limits.","Any advance above ₦50,000 that can be approved by the Accounting Officer without exception.",A revenue refund mechanism that must always be approved by the Auditor-General.,"Ensure that: An official-capacity advance (e.g., imprest/loss-of-funds), generally requiring Minister of Finance approval except FR 2524 cases or up to ₦50,000 approved by the Accounting Officer, with applications stating reason, clearance method, and responsible person.",D,"FR 1402 defines non-personal advances and sets approval rules (Minister of Finance, with stated exceptions), plus application content and project governance.",fr
FR_2009,17,exam,"From a system-wide risk perspective, what is the best top-management decision under FR 1402?","Any advance above ₦50,000 that can be approved by the Accounting Officer without exception.","A cash loan to an officer for private needs, approved by any Head of Department without limits.","Ensure that: An official-capacity advance (e.g., imprest/loss-of-funds), generally requiring Minister of Finance approval except FR 2524 cases or up to ₦50,000 approved by the Accounting Officer, with applications stating reason, clearance method, and responsible person.",A revenue refund mechanism that must always be approved by the Auditor-General.,C,"FR 1402 defines non-personal advances and sets approval rules (Minister of Finance, with stated exceptions), plus application content and project governance.",fr
FR_2009,01-May,exam,FR 1403 provides that advance voucher particulars is/are… Which option completes this correctly?,Only the cheque number and bank account designation.,Only the supplier’s invoice reference and LPO number.,Only the vote book sub-head and the paying station code.,"Officer’s name/designation, below-the-line classification code, nature of advance, recovery terms, and authority for the advance.",D,FR 1403 specifies the mandatory particulars that must appear on vouchers relating to advances.,fr
FR_2009,05-Jul,exam,A supervisor wants to follow FR 1403. Which is the correct step?,Only the cheque number and bank account designation.,Only the vote book sub-head and the paying station code.,"Officer’s name/designation, below-the-line classification code, nature of advance, recovery terms, and authority for the advance.",Only the supplier’s invoice reference and LPO number.,C,FR 1403 specifies the mandatory particulars that must appear on vouchers relating to advances.,fr
FR_2009,08-Oct,exam,"For administrative planning under FR 1403, which workflow is correct?",Only the vote book sub-head and the paying station code.,"Ensure that: Officer’s name/designation, below-the-line classification code, nature of advance, recovery terms, and authority for the advance.",Only the cheque number and bank account designation.,Only the supplier’s invoice reference and LPO number.,B,FR 1403 specifies the mandatory particulars that must appear on vouchers relating to advances.,fr
FR_2009,Dec-14,exam,Which of the following is a key senior-staff requirement implied by FR 1403?,Only the vote book sub-head and the paying station code.,"Ensure that: Officer’s name/designation, below-the-line classification code, nature of advance, recovery terms, and authority for the advance.",Only the supplier’s invoice reference and LPO number.,Only the cheque number and bank account designation.,B,FR 1403 specifies the mandatory particulars that must appear on vouchers relating to advances.,fr
FR_2009,15-16,exam,Which policy directive from a Director would best ensure compliance with FR 1403?,Only the vote book sub-head and the paying station code.,Only the cheque number and bank account designation.,"Ensure that: Officer’s name/designation, below-the-line classification code, nature of advance, recovery terms, and authority for the advance.",Only the supplier’s invoice reference and LPO number.,C,FR 1403 specifies the mandatory particulars that must appear on vouchers relating to advances.,fr
FR_2009,17,exam,"From a system-wide risk perspective, what is the best top-management decision under FR 1403?",Only the supplier’s invoice reference and LPO number.,Only the cheque number and bank account designation.,"Ensure that: Officer’s name/designation, below-the-line classification code, nature of advance, recovery terms, and authority for the advance.",Only the vote book sub-head and the paying station code.,C,FR 1403 specifies the mandatory particulars that must appear on vouchers relating to advances.,fr
FR_2009,01-May,exam,"Under FR 1404, which statement is correct about advance account records?",Record advances only at year-end and reconcile only during external audit.,Delegate advance ledger control entirely to the cashier without review.,"Maintain fully indexed advance account records, post transactions promptly, reconcile monthly with the Accountant-General’s control, and flag overdue items to the Accounting Officer.",Keep advance records unindexed and reconcile only when a query is raised.,C,"FR 1404 sets record-keeping, timeliness, reconciliation, and monitoring requirements for advance accounts.",fr
FR_2009,05-Jul,exam,Which option reflects the correct rule in FR 1404 when applying it to a typical case?,Delegate advance ledger control entirely to the cashier without review.,"Maintain fully indexed advance account records, post transactions promptly, reconcile monthly with the Accountant-General’s control, and flag overdue items to the Accounting Officer.",Record advances only at year-end and reconcile only during external audit.,Keep advance records unindexed and reconcile only when a query is raised.,B,"FR 1404 sets record-keeping, timeliness, reconciliation, and monitoring requirements for advance accounts.",fr
FR_2009,08-Oct,exam,"As a unit head, you must operationalise FR 1404. Which practice best aligns with the regulation?",Record advances only at year-end and reconcile only during external audit.,Keep advance records unindexed and reconcile only when a query is raised.,Delegate advance ledger control entirely to the cashier without review.,"Maintain fully indexed advance account records, post transactions promptly, reconcile monthly with the Accountant-General’s control, and flag overdue items to the Accounting Officer.",D,"FR 1404 sets record-keeping, timeliness, reconciliation, and monitoring requirements for advance accounts.",fr
FR_2009,Dec-14,exam,Which of the following is a key senior-staff requirement implied by FR 1404?,Delegate advance ledger control entirely to the cashier without review.,"Maintain fully indexed advance account records, post transactions promptly, reconcile monthly with the Accountant-General’s control, and flag overdue items to the Accounting Officer.",Record advances only at year-end and reconcile only during external audit.,Keep advance records unindexed and reconcile only when a query is raised.,B,"FR 1404 sets record-keeping, timeliness, reconciliation, and monitoring requirements for advance accounts.",fr
FR_2009,15-16,exam,Which director-level control decision aligns best with FR 1404?,"Maintain fully indexed advance account records, post transactions promptly, reconcile monthly with the Accountant-General’s control, and flag overdue items to the Accounting Officer.",Delegate advance ledger control entirely to the cashier without review.,Record advances only at year-end and reconcile only during external audit.,Keep advance records unindexed and reconcile only when a query is raised.,A,"FR 1404 sets record-keeping, timeliness, reconciliation, and monitoring requirements for advance accounts.",fr
FR_2009,17,exam,Which strategic directive best enforces FR 1404 across government operations?,Record advances only at year-end and reconcile only during external audit.,Keep advance records unindexed and reconcile only when a query is raised.,"Maintain fully indexed advance account records, post transactions promptly, reconcile monthly with the Accountant-General’s control, and flag overdue items to the Accounting Officer.",Delegate advance ledger control entirely to the cashier without review.,C,"FR 1404 sets record-keeping, timeliness, reconciliation, and monitoring requirements for advance accounts.",fr
FR_2009,01-May,exam,"According to FR 1405, what best describes repayment responsibility?",Ensure advances are written off automatically after one year.,"Ensure advances are repaid promptly, whether by instalments or otherwise.",Ensure advances are converted to deposits when repayment delays occur.,Ensure advances are charged to revenue heads until recovered.,B,FR 1405 assigns Accounting Officers responsibility for prompt repayment of all advances.,fr
FR_2009,05-Jul,exam,Which option reflects the correct rule in FR 1405 when applying it to a typical case?,Ensure advances are converted to deposits when repayment delays occur.,Ensure advances are written off automatically after one year.,Ensure advances are charged to revenue heads until recovered.,"Ensure advances are repaid promptly, whether by instalments or otherwise.",D,FR 1405 assigns Accounting Officers responsibility for prompt repayment of all advances.,fr
FR_2009,08-Oct,exam,"As a unit head, you must operationalise FR 1405. Which practice best aligns with the regulation?",Ensure advances are converted to deposits when repayment delays occur.,Ensure advances are charged to revenue heads until recovered.,"Ensure advances are repaid promptly, whether by instalments or otherwise.",Ensure advances are written off automatically after one year.,C,FR 1405 assigns Accounting Officers responsibility for prompt repayment of all advances.,fr
FR_2009,Dec-14,exam,"As a senior manager, which duty/control is emphasised by FR 1405?",Ensure advances are converted to deposits when repayment delays occur.,"Ensure advances are repaid promptly, whether by instalments or otherwise.",Ensure advances are charged to revenue heads until recovered.,Ensure advances are written off automatically after one year.,B,FR 1405 assigns Accounting Officers responsibility for prompt repayment of all advances.,fr
FR_2009,15-16,exam,Which director-level control decision aligns best with FR 1405?,Ensure advances are converted to deposits when repayment delays occur.,Ensure advances are charged to revenue heads until recovered.,Ensure advances are written off automatically after one year.,"Ensure advances are repaid promptly, whether by instalments or otherwise.",D,FR 1405 assigns Accounting Officers responsibility for prompt repayment of all advances.,fr
FR_2009,17,exam,"From a system-wide risk perspective, what is the best top-management decision under FR 1405?",Ensure advances are written off automatically after one year.,Ensure advances are charged to revenue heads until recovered.,Ensure advances are converted to deposits when repayment delays occur.,"Ensure advances are repaid promptly, whether by instalments or otherwise.",D,FR 1405 assigns Accounting Officers responsibility for prompt repayment of all advances.,fr
FR_2009,01-May,exam,FR 1406 provides that salary advance on transfer is/are… Which option completes this correctly?,Grant up to one month’s salary advance to an officer on transfer who bears transport costs wholly or partly.,Grant up to three months’ salary advance automatically to any transferring officer.,Grant an imprest instead of a salary advance for family transport costs.,Grant advance only after the officer returns and submits vouchers.,A,"FR 1406 allows a salary advance on transfer, capped at one month’s salary, tied to transport costs borne by the officer.",fr
FR_2009,05-Jul,exam,An officer cites FR 1406. Which action is compliant with the regulation?,Grant advance only after the officer returns and submits vouchers.,Grant up to one month’s salary advance to an officer on transfer who bears transport costs wholly or partly.,Grant up to three months’ salary advance automatically to any transferring officer.,Grant an imprest instead of a salary advance for family transport costs.,B,"FR 1406 allows a salary advance on transfer, capped at one month’s salary, tied to transport costs borne by the officer.",fr
FR_2009,08-Oct,exam,You are designing procedures for compliance with FR 1406. Which control/step is most appropriate?,Grant advance only after the officer returns and submits vouchers.,Ensure that: Grant up to one month’s salary advance to an officer on transfer who bears transport costs wholly or partly.,Grant up to three months’ salary advance automatically to any transferring officer.,Grant an imprest instead of a salary advance for family transport costs.,B,"FR 1406 allows a salary advance on transfer, capped at one month’s salary, tied to transport costs borne by the officer.",fr
FR_2009,Dec-14,exam,FR 1406 places which oversight responsibility on senior management?,Grant up to three months’ salary advance automatically to any transferring officer.,Ensure that: Grant up to one month’s salary advance to an officer on transfer who bears transport costs wholly or partly.,Grant advance only after the officer returns and submits vouchers.,Grant an imprest instead of a salary advance for family transport costs.,B,"FR 1406 allows a salary advance on transfer, capped at one month’s salary, tied to transport costs borne by the officer.",fr
FR_2009,15-16,exam,"As a Director, you must take a decision under FR 1406. Which option is the most defensible?",Grant up to three months’ salary advance automatically to any transferring officer.,Grant advance only after the officer returns and submits vouchers.,Grant an imprest instead of a salary advance for family transport costs.,Ensure that: Grant up to one month’s salary advance to an officer on transfer who bears transport costs wholly or partly.,D,"FR 1406 allows a salary advance on transfer, capped at one month’s salary, tied to transport costs borne by the officer.",fr
FR_2009,17,exam,Which enterprise-wide control stance best matches the intent of FR 1406?,Grant up to three months’ salary advance automatically to any transferring officer.,Grant an imprest instead of a salary advance for family transport costs.,Grant advance only after the officer returns and submits vouchers.,Ensure that: Grant up to one month’s salary advance to an officer on transfer who bears transport costs wholly or partly.,D,"FR 1406 allows a salary advance on transfer, capped at one month’s salary, tied to transport costs borne by the officer.",fr
FR_2009,01-May,exam,FR 1407 states that salary advance for overseas posting refers to which of the following?,Approve an estacode advance up to three months’ salary for any overseas posting.,Approve an advance only if the officer is GL.15 and above.,Approve a salary advance up to one month’s salary for an officer posted to an overseas office/duty.,"Approve payment only through deposits, not salary advances.",C,FR 1407 provides for a salary advance of up to one month’s salary for overseas posting.,fr
FR_2009,05-Jul,exam,A supervisor wants to follow FR 1407. Which is the correct step?,Approve an estacode advance up to three months’ salary for any overseas posting.,"Approve payment only through deposits, not salary advances.",Approve an advance only if the officer is GL.15 and above.,Approve a salary advance up to one month’s salary for an officer posted to an overseas office/duty.,D,FR 1407 provides for a salary advance of up to one month’s salary for overseas posting.,fr
FR_2009,08-Oct,exam,You are designing procedures for compliance with FR 1407. Which control/step is most appropriate?,"Approve payment only through deposits, not salary advances.",Approve an estacode advance up to three months’ salary for any overseas posting.,Ensure that: Approve a salary advance up to one month’s salary for an officer posted to an overseas office/duty.,Approve an advance only if the officer is GL.15 and above.,C,FR 1407 provides for a salary advance of up to one month’s salary for overseas posting.,fr
FR_2009,Dec-14,exam,"As a senior manager, which duty/control is emphasised by FR 1407?",Approve an estacode advance up to three months’ salary for any overseas posting.,Approve an advance only if the officer is GL.15 and above.,Ensure that: Approve a salary advance up to one month’s salary for an officer posted to an overseas office/duty.,"Approve payment only through deposits, not salary advances.",C,FR 1407 provides for a salary advance of up to one month’s salary for overseas posting.,fr
FR_2009,15-16,exam,Which director-level control decision aligns best with FR 1407?,"Approve payment only through deposits, not salary advances.",Approve an advance only if the officer is GL.15 and above.,Approve an estacode advance up to three months’ salary for any overseas posting.,Ensure that: Approve a salary advance up to one month’s salary for an officer posted to an overseas office/duty.,D,FR 1407 provides for a salary advance of up to one month’s salary for overseas posting.,fr
FR_2009,17,exam,Which strategic directive best enforces FR 1407 across government operations?,Ensure that: Approve a salary advance up to one month’s salary for an officer posted to an overseas office/duty.,"Approve payment only through deposits, not salary advances.",Approve an estacode advance up to three months’ salary for any overseas posting.,Approve an advance only if the officer is GL.15 and above.,A,FR 1407 provides for a salary advance of up to one month’s salary for overseas posting.,fr
FR_2009,01-May,exam,"According to FR 1408, what best describes salary advance on first/temporary appointment?",Grant advances only after confirmation of appointment.,Grant temporary appointees salary advances without any guarantee requirement.,"On first appointment, grant up to one month’s salary; for temporary appointment, grant up to one month’s salary only with an acceptable guarantee.",Grant two months’ salary to all first appointees as entitlement.,C,FR 1408 sets limits for first appointment and adds a guarantee condition for temporary appointments.,fr
FR_2009,05-Jul,exam,An officer cites FR 1408. Which action is compliant with the regulation?,Grant temporary appointees salary advances without any guarantee requirement.,Grant two months’ salary to all first appointees as entitlement.,"On first appointment, grant up to one month’s salary; for temporary appointment, grant up to one month’s salary only with an acceptable guarantee.",Grant advances only after confirmation of appointment.,C,FR 1408 sets limits for first appointment and adds a guarantee condition for temporary appointments.,fr
FR_2009,08-Oct,exam,"For administrative planning under FR 1408, which workflow is correct?","Ensure that: On first appointment, grant up to one month’s salary; for temporary appointment, grant up to one month’s salary only with an acceptable guarantee.",Grant temporary appointees salary advances without any guarantee requirement.,Grant two months’ salary to all first appointees as entitlement.,Grant advances only after confirmation of appointment.,A,FR 1408 sets limits for first appointment and adds a guarantee condition for temporary appointments.,fr
FR_2009,Dec-14,exam,Which of the following is a key senior-staff requirement implied by FR 1408?,Grant temporary appointees salary advances without any guarantee requirement.,"Ensure that: On first appointment, grant up to one month’s salary; for temporary appointment, grant up to one month’s salary only with an acceptable guarantee.",Grant two months’ salary to all first appointees as entitlement.,Grant advances only after confirmation of appointment.,B,FR 1408 sets limits for first appointment and adds a guarantee condition for temporary appointments.,fr
FR_2009,15-16,exam,Which policy directive from a Director would best ensure compliance with FR 1408?,Grant advances only after confirmation of appointment.,Grant two months’ salary to all first appointees as entitlement.,"Ensure that: On first appointment, grant up to one month’s salary; for temporary appointment, grant up to one month’s salary only with an acceptable guarantee.",Grant temporary appointees salary advances without any guarantee requirement.,C,FR 1408 sets limits for first appointment and adds a guarantee condition for temporary appointments.,fr
FR_2009,17,exam,"At top management level, which governance position is most consistent with FR 1408?","Ensure that: On first appointment, grant up to one month’s salary; for temporary appointment, grant up to one month’s salary only with an acceptable guarantee.",Grant temporary appointees salary advances without any guarantee requirement.,Grant advances only after confirmation of appointment.,Grant two months’ salary to all first appointees as entitlement.,A,FR 1408 sets limits for first appointment and adds a guarantee condition for temporary appointments.,fr
FR_2009,01-May,exam,"According to FR 1409, what best describes salary advance recovery limits?",Repay 3-month advance over 12 instalments and start deductions immediately in the same month.,Repay 1-month advance over 6 instalments and allow deductions up to 75% of salary.,"Repay all salary advances in a single lump sum within 30 days, regardless of amount.",Repay 1-month advance in 3 equal consecutive instalments starting next month; 2- and 3-month advances in up to 6 and 9 instalments; total deductions must not exceed half monthly salary.,D,FR 1409 fixes instalment lengths by advance size and caps total deductions at not more than half of monthly salary.,fr
FR_2009,05-Jul,exam,An officer cites FR 1409. Which action is compliant with the regulation?,Repay 1-month advance over 6 instalments and allow deductions up to 75% of salary.,Repay 3-month advance over 12 instalments and start deductions immediately in the same month.,Repay 1-month advance in 3 equal consecutive instalments starting next month; 2- and 3-month advances in up to 6 and 9 instalments; total deductions must not exceed half monthly salary.,"Repay all salary advances in a single lump sum within 30 days, regardless of amount.",C,FR 1409 fixes instalment lengths by advance size and caps total deductions at not more than half of monthly salary.,fr
FR_2009,08-Oct,exam,"As a unit head, you must operationalise FR 1409. Which practice best aligns with the regulation?","Repay all salary advances in a single lump sum within 30 days, regardless of amount.",Repay 3-month advance over 12 instalments and start deductions immediately in the same month.,Repay 1-month advance over 6 instalments and allow deductions up to 75% of salary.,Ensure that: Repay 1-month advance in 3 equal consecutive instalments starting next month; 2- and 3-month advances in up to 6 and 9 instalments; total deductions must not exceed half monthly salary.,D,FR 1409 fixes instalment lengths by advance size and caps total deductions at not more than half of monthly salary.,fr
FR_2009,Dec-14,exam,FR 1409 places which oversight responsibility on senior management?,Ensure that: Repay 1-month advance in 3 equal consecutive instalments starting next month; 2- and 3-month advances in up to 6 and 9 instalments; total deductions must not exceed half monthly salary.,Repay 1-month advance over 6 instalments and allow deductions up to 75% of salary.,Repay 3-month advance over 12 instalments and start deductions immediately in the same month.,"Repay all salary advances in a single lump sum within 30 days, regardless of amount.",A,FR 1409 fixes instalment lengths by advance size and caps total deductions at not more than half of monthly salary.,fr
FR_2009,15-16,exam,"As a Director, you must take a decision under FR 1409. Which option is the most defensible?",Repay 1-month advance over 6 instalments and allow deductions up to 75% of salary.,Repay 3-month advance over 12 instalments and start deductions immediately in the same month.,"Repay all salary advances in a single lump sum within 30 days, regardless of amount.",Ensure that: Repay 1-month advance in 3 equal consecutive instalments starting next month; 2- and 3-month advances in up to 6 and 9 instalments; total deductions must not exceed half monthly salary.,D,FR 1409 fixes instalment lengths by advance size and caps total deductions at not more than half of monthly salary.,fr
FR_2009,17,exam,"From a system-wide risk perspective, what is the best top-management decision under FR 1409?",Repay 1-month advance over 6 instalments and allow deductions up to 75% of salary.,"Repay all salary advances in a single lump sum within 30 days, regardless of amount.",Ensure that: Repay 1-month advance in 3 equal consecutive instalments starting next month; 2- and 3-month advances in up to 6 and 9 instalments; total deductions must not exceed half monthly salary.,Repay 3-month advance over 12 instalments and start deductions immediately in the same month.,C,FR 1409 fixes instalment lengths by advance size and caps total deductions at not more than half of monthly salary.,fr
FR_2009,01-May,exam,FR 1410 states that classification of salary advances refers to which of the following?,Classify advances to capital sub-heads and recoveries to suspense accounts.,Classify recoveries to revenue heads and advances to overhead cost vote.,Classify salary advances to personal emoluments vote to simplify reconciliation.,"Classify salary advances and recoveries to the below-the-line advance account in the officer’s name, not to personal emoluments.",D,FR 1410 is a classification rule: below-the-line advance account in the officer’s name; never personal emoluments vote.,fr
FR_2009,05-Jul,exam,Which option reflects the correct rule in FR 1410 when applying it to a typical case?,"Classify salary advances and recoveries to the below-the-line advance account in the officer’s name, not to personal emoluments.",Classify recoveries to revenue heads and advances to overhead cost vote.,Classify salary advances to personal emoluments vote to simplify reconciliation.,Classify advances to capital sub-heads and recoveries to suspense accounts.,A,FR 1410 is a classification rule: below-the-line advance account in the officer’s name; never personal emoluments vote.,fr
FR_2009,08-Oct,exam,You are designing procedures for compliance with FR 1410. Which control/step is most appropriate?,"Ensure that: Classify salary advances and recoveries to the below-the-line advance account in the officer’s name, not to personal emoluments.",Classify advances to capital sub-heads and recoveries to suspense accounts.,Classify recoveries to revenue heads and advances to overhead cost vote.,Classify salary advances to personal emoluments vote to simplify reconciliation.,A,FR 1410 is a classification rule: below-the-line advance account in the officer’s name; never personal emoluments vote.,fr
FR_2009,Dec-14,exam,Which of the following is a key senior-staff requirement implied by FR 1410?,"Ensure that: Classify salary advances and recoveries to the below-the-line advance account in the officer’s name, not to personal emoluments.",Classify recoveries to revenue heads and advances to overhead cost vote.,Classify salary advances to personal emoluments vote to simplify reconciliation.,Classify advances to capital sub-heads and recoveries to suspense accounts.,A,FR 1410 is a classification rule: below-the-line advance account in the officer’s name; never personal emoluments vote.,fr
FR_2009,15-16,exam,Which policy directive from a Director would best ensure compliance with FR 1410?,"Ensure that: Classify salary advances and recoveries to the below-the-line advance account in the officer’s name, not to personal emoluments.",Classify recoveries to revenue heads and advances to overhead cost vote.,Classify advances to capital sub-heads and recoveries to suspense accounts.,Classify salary advances to personal emoluments vote to simplify reconciliation.,A,FR 1410 is a classification rule: below-the-line advance account in the officer’s name; never personal emoluments vote.,fr
FR_2009,17,exam,Which enterprise-wide control stance best matches the intent of FR 1410?,"Ensure that: Classify salary advances and recoveries to the below-the-line advance account in the officer’s name, not to personal emoluments.",Classify advances to capital sub-heads and recoveries to suspense accounts.,Classify recoveries to revenue heads and advances to overhead cost vote.,Classify salary advances to personal emoluments vote to simplify reconciliation.,A,FR 1410 is a classification rule: below-the-line advance account in the officer’s name; never personal emoluments vote.,fr
FR_2009,01-May,exam,"According to FR 1411, what best describes duty tour allowances (local)?",Per diem rates are set by each ministry quarterly and must be retired to deposit accounts.,"Uniform ₦10,000 per diem for all grades, with retirement required within 48 hours.",Per diem excludes feeding and is payable only after audit clearance; transport is per-mile at a fixed dollar rate.,"Local DTA per diem rates by cadre (₦35,000; ₦20,000; ₦16,000; ₦12,000; ₦5,000) with ₦20/km transport where no air, plus 30% local running; only for approved tours; charge direct to vote without retirement.",D,"FR 1411 sets specific per diem and transport rules for duty tours within Nigeria, plus charging and approval conditions.",fr
FR_2009,05-Jul,exam,Which option reflects the correct rule in FR 1411 when applying it to a typical case?,"Local DTA per diem rates by cadre (₦35,000; ₦20,000; ₦16,000; ₦12,000; ₦5,000) with ₦20/km transport where no air, plus 30% local running; only for approved tours; charge direct to vote without retirement.",Per diem excludes feeding and is payable only after audit clearance; transport is per-mile at a fixed dollar rate.,Per diem rates are set by each ministry quarterly and must be retired to deposit accounts.,"Uniform ₦10,000 per diem for all grades, with retirement required within 48 hours.",A,"FR 1411 sets specific per diem and transport rules for duty tours within Nigeria, plus charging and approval conditions.",fr
FR_2009,08-Oct,exam,"As a unit head, you must operationalise FR 1411. Which practice best aligns with the regulation?",Per diem excludes feeding and is payable only after audit clearance; transport is per-mile at a fixed dollar rate.,"Ensure that: Local DTA per diem rates by cadre (₦35,000; ₦20,000; ₦16,000; ₦12,000; ₦5,000) with ₦20/km transport where no air, plus 30% local running; only for approved tours; charge direct to vote without retirement.","Uniform ₦10,000 per diem for all grades, with retirement required within 48 hours.",Per diem rates are set by each ministry quarterly and must be retired to deposit accounts.,B,"FR 1411 sets specific per diem and transport rules for duty tours within Nigeria, plus charging and approval conditions.",fr
FR_2009,Dec-14,exam,Which management-level action best demonstrates compliance with FR 1411?,"Uniform ₦10,000 per diem for all grades, with retirement required within 48 hours.",Per diem excludes feeding and is payable only after audit clearance; transport is per-mile at a fixed dollar rate.,"Ensure that: Local DTA per diem rates by cadre (₦35,000; ₦20,000; ₦16,000; ₦12,000; ₦5,000) with ₦20/km transport where no air, plus 30% local running; only for approved tours; charge direct to vote without retirement.",Per diem rates are set by each ministry quarterly and must be retired to deposit accounts.,C,"FR 1411 sets specific per diem and transport rules for duty tours within Nigeria, plus charging and approval conditions.",fr
FR_2009,15-16,exam,Which policy directive from a Director would best ensure compliance with FR 1411?,"Ensure that: Local DTA per diem rates by cadre (₦35,000; ₦20,000; ₦16,000; ₦12,000; ₦5,000) with ₦20/km transport where no air, plus 30% local running; only for approved tours; charge direct to vote without retirement.",Per diem excludes feeding and is payable only after audit clearance; transport is per-mile at a fixed dollar rate.,Per diem rates are set by each ministry quarterly and must be retired to deposit accounts.,"Uniform ₦10,000 per diem for all grades, with retirement required within 48 hours.",A,"FR 1411 sets specific per diem and transport rules for duty tours within Nigeria, plus charging and approval conditions.",fr
