source,level,mode,question_text,option_a,option_b,option_c,option_d,correct_option,explanation,question_type
FR_2009,15-16,exam,Director‑level responsibility includes ensuring:,Canteen service,Accurate deductions validation,Vehicle fueling,Staff leave,B,They must validate deductions.,fr
FR_2009,17,exam,Strategic intent of these duties is to ensure:,Administrative convenience,Financial accuracy assurance,Staff rotation,Office expansion,B,They ensure accuracy of payments.,fr
FR_2009,1-5,exam,Monthly accounts must be submitted by whom?,Auditors,Sub‑Accounting Officers,Drivers,Consultants,B,They must submit them.,fr
FR_2009,5-7,exam,Charges to votes must be supported by:,Emails,Original documents and receipts,Phone calls,Draft notes,B,Original evidence required.,fr
FR_2009,8-10,exam,Abstract records track what?,Attendance,Cumulative totals,Leave,Vehicles,B,They track totals.,fr
FR_2009,12-14,exam,Key purpose of consolidated monthly transcript is to show:,Staff lists,Financial totals and balances,Weather,Meetings,B,It summarizes financial data.,fr
FR_2009,15-16,exam,Director‑level monitoring would focus on whether:,Office paint matches,Expenditure exceeds authorised limits,Chairs align,Phones ring,B,Must detect excess spending.,fr
FR_2009,17,exam,Executive oversight objective is ensuring:,Political compliance,Reliable budget performance reporting,Staff morale,Media coverage,B,Reports inform management.,fr
FR_2009,1-5,exam,Who ensures key accounting documents are kept?,Clerk,Director Finance/Head Accounts,Driver,Secretary,B,They must ensure.,fr
FR_2009,5-7,exam,Which record must be preserved?,Attendance sheet,Cash books,Invitation cards,Minutes,B,Cash books required.,fr
FR_2009,8-10,exam,Receipts vouchers kept relate to:,Personal letters,Accounting Officer transactions,Staff birthdays,Meetings,B,They relate to official transactions.,fr
FR_2009,12-14,exam,Senior audit review would confirm retention of:,Decor plans,Accounting records,Office menus,Travel forms,B,They must be kept.,fr
FR_2009,15-16,exam,Director‑level risk if records not kept:,Noise,Loss of accountability trail,Heat,Delay,B,Records prove accountability.,fr
FR_2009,17,exam,Governance rationale is to preserve:,Office culture,Audit evidence,Furniture,Lighting,B,Records provide evidence.,fr
FR_2009,1-5,exam,Documents for payments on behalf of another unit go to:,Auditor,Accountant‑General,Bank,Minister,B,They are sent to AG.,fr
FR_2009,5-7,exam,Schedule must include which detail?,Weather,Voucher reference,Dress code,Lunch time,B,Voucher reference required.,fr
FR_2009,8-10,exam,Why must schedule totals agree with accounts?,Decoration,Accuracy,Speed,Training,B,Agreement ensures accuracy.,fr
FR_2009,12-14,exam,Senior control test checks whether:,Dates missing,Schedule matches transcript,Fonts match,Paper size,B,Must match accounts.,fr
FR_2009,15-16,exam,Director responsibility is to ensure:,Staff attendance,Schedule totals reconcile,Office colour,Phones work,B,They must reconcile.,fr
FR_2009,17,exam,Strategic purpose is:,Reduce printing,Prevent misstatement,Increase staff,Improve lighting,B,Reconciliation prevents errors.,fr
FR_2009,1-5,exam,Receiving ministry must compare schedules with:,Payroll,Account‑current,Budget speech,Attendance,B,They compare with account‑current.,fr
FR_2009,5-7,exam,Discrepancies must be reported to:,Police,Accountant‑General,Clerk,Union,B,They must notify AG.,fr
FR_2009,8-10,exam,Why link schedules to totals?,Decoration,Verification,Storage,Training,B,It verifies entries.,fr
FR_2009,12-14,exam,Senior‑level concern when discrepancies found:,Furniture,Fraud risk,Lighting,Noise,B,Discrepancies may signal fraud.,fr
FR_2009,15-16,exam,Director duty is to:,Ignore errors,Report irregularities immediately,File later,Wait,B,They must report immediately.,fr
FR_2009,17,exam,Executive control principle here is:,Centralisation,Immediate escalation of anomalies,Delegation,Rotation,B,Immediate reporting protects funds.,fr
FR_2009,1-5,exam,Payments must be made through whom?,Messenger,Sub‑Accounting Officer,Cleaner,Guard,B,They must go through SAO.,fr
FR_2009,5-7,exam,External payments require what instrument?,Memo,Departmental Warrant,Letter,Circular,B,AIE required.,fr
FR_2009,8-10,exam,Cash backing must accompany:,Leave form,Departmental Warrant,ID card,Report,B,It must accompany warrant.,fr
FR_2009,12-14,exam,Senior planning perspective ensures:,Speed,Proper authorization chain,Comfort,Design,B,Chain ensures legality.,fr
FR_2009,15-16,exam,Director oversight would confirm:,Vehicle logs,Proper warrant issued,Paint colour,Chair size,B,Warrant required.,fr
FR_2009,17,exam,Strategic intent is to guarantee:,Flexibility,Controlled disbursement,Autonomy,Silence,B,Ensures controlled payments.,fr
FR_2009,1-5,exam,Who may withdraw self‑accounting status?,Minister,Accountant‑General,Auditor,Director,B,AG holds that power.,fr
FR_2009,5-7,exam,Status may be withdrawn if unit:,Requests it,Fails compliance,Expands,Relocates,B,Non‑compliance triggers withdrawal.,fr
FR_2009,8-10,exam,Primary basis for withdrawal is:,Politics,Regulation breach,Weather,Age,B,Failure to comply.,fr
FR_2009,12-14,exam,Senior risk implication of withdrawal is:,Promotion,Loss of financial autonomy,Transfer,Bonus,B,Status removed.,fr
FR_2009,15-16,exam,Director‑level warning sign would be:,New chairs,Repeated regulatory violations,Holiday,Training,B,Violations risk withdrawal.,fr
FR_2009,17,exam,Executive governance logic for this power is to:,Reward units,Enforce accountability,Reduce staff,Save paper,B,Ensures compliance.,fr
