source,level,mode,question_text,option_a,option_b,option_c,option_d,correct_option,explanation,question_type
FR_2009,"=""15-16""",exam,Which policy measure implements FR 502?,The Accountant-General issues Treasury Circulars and an Accounting Manual to guide compliance with Financial Regulations.,A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,Officers controlling votes must maintain a payment voucher register and must not sign a voucher until it is registered and verified.,"Payment voucher preparation rules include legible ink/typing, no pencil or erasures/correction fluid, and proper formatting of amounts.",A,FR 502 provides that The Accountant-General issues Treasury Circulars and an Accounting Manual to guide compliance with Financial Regulations.,fr
FR_2009,"=""17""",exam,"At executive level, what safeguard does FR 502 reinforce?",Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,The Accountant-General issues Treasury Circulars and an Accounting Manual to guide compliance with Financial Regulations.,Only original vouchers are signed in full in ink/ball pen; copies are initialed/stamped; facsimile signature stamps are prohibited.,A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,B,FR 502 provides that The Accountant-General issues Treasury Circulars and an Accounting Manual to guide compliance with Financial Regulations.,fr
FR_2009,"=""1-5""",exam,FR 503 focuses on which standard?,"To standardize accounting across ministries, offices must use Financial Regulations, Treasury Accounting Manual and Treasury Circulars.",Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,"Vouchers must be checked, stamped ‘checked and passed’ for a named station, signed by checking officer, and processed within 48 hours.",The Minister of Finance has authority over federal finance/accounting affairs and directs issuance of Financial Regulations for public funds and assets management.,A,"FR 503 provides that To standardize accounting across ministries, offices must use Financial Regulations, Treasury Accounting Manual and Treasury Circulars.",fr
FR_2009,"=""5-7""",exam,Which statement correctly reflects FR 503?,"To standardize accounting across ministries, offices must use Financial Regulations, Treasury Accounting Manual and Treasury Circulars.","Approved Accounting Codes, Internal Audit Guides and Treasury Circulars must be circulated to all officers for guidance and compliance.",Officers controlling votes must maintain a payment voucher register and must not sign a voucher until it is registered and verified.,The Accountant-General issues Treasury Circulars and an Accounting Manual to guide compliance with Financial Regulations.,A,"FR 503 provides that To standardize accounting across ministries, offices must use Financial Regulations, Treasury Accounting Manual and Treasury Circulars.",fr
FR_2009,"=""8-10""",exam,"During administration, which control would satisfy FR 503?","Payment voucher preparation rules include legible ink/typing, no pencil or erasures/correction fluid, and proper formatting of amounts.",Duplicate/triplicate copies must be clearly marked and copies are not acceptable as payment vouchers.,Each certificate on a payment voucher must be signed separately; signatures must not run across multiple certificates.,"To standardize accounting across ministries, offices must use Financial Regulations, Treasury Accounting Manual and Treasury Circulars.",D,"FR 503 provides that To standardize accounting across ministries, offices must use Financial Regulations, Treasury Accounting Manual and Treasury Circulars.",fr
FR_2009,"=""12-14""",exam,Which compliance duty arises from FR 503?,"To standardize accounting across ministries, offices must use Financial Regulations, Treasury Accounting Manual and Treasury Circulars.",Duplicate/triplicate copies must be clearly marked and copies are not acceptable as payment vouchers.,The Minister of Finance has authority over federal finance/accounting affairs and directs issuance of Financial Regulations for public funds and assets management.,"Approved Accounting Codes, Internal Audit Guides and Treasury Circulars must be circulated to all officers for guidance and compliance.",A,"FR 503 provides that To standardize accounting across ministries, offices must use Financial Regulations, Treasury Accounting Manual and Treasury Circulars.",fr
FR_2009,"=""15-16""",exam,Which management directive aligns with FR 503?,"Vouchers must contain full service particulars, supporting documents, and quote appropriate warrant authority (and A.I.E where applicable).",Separate vouchers must be raised for separate sub-heads and for different services.,Only original vouchers are signed in full in ink/ball pen; copies are initialed/stamped; facsimile signature stamps are prohibited.,"To standardize accounting across ministries, offices must use Financial Regulations, Treasury Accounting Manual and Treasury Circulars.",D,"FR 503 provides that To standardize accounting across ministries, offices must use Financial Regulations, Treasury Accounting Manual and Treasury Circulars.",fr
FR_2009,"=""17""",exam,"Strategically, FR 503 protects what?",The Minister of Finance has authority over federal finance/accounting affairs and directs issuance of Financial Regulations for public funds and assets management.,Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,"To standardize accounting across ministries, offices must use Financial Regulations, Treasury Accounting Manual and Treasury Circulars.","Payment voucher preparation rules include legible ink/typing, no pencil or erasures/correction fluid, and proper formatting of amounts.",C,"FR 503 provides that To standardize accounting across ministries, offices must use Financial Regulations, Treasury Accounting Manual and Treasury Circulars.",fr
FR_2009,"=""1-5""",exam,FR 504 introduces which requirement?,Each certificate on a payment voucher must be signed separately; signatures must not run across multiple certificates.,"Payment voucher preparation rules include legible ink/typing, no pencil or erasures/correction fluid, and proper formatting of amounts.",Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,Only original vouchers are signed in full in ink/ball pen; copies are initialed/stamped; facsimile signature stamps are prohibited.,C,FR 504 provides that Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,fr
FR_2009,"=""5-7""",exam,"According to FR 504, which is correct?","Vouchers must be checked, stamped ‘checked and passed’ for a named station, signed by checking officer, and processed within 48 hours.",Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,All cash-book payment entries must be supported by prescribed vouchers payable to the actual payee; no payment without a voucher.,B,FR 504 provides that Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,fr
FR_2009,"=""8-10""",exam,Which operational step best implements FR 504?,Separate vouchers must be raised for separate sub-heads and for different services.,Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,"Payment voucher preparation rules include legible ink/typing, no pencil or erasures/correction fluid, and proper formatting of amounts.",Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,B,FR 504 provides that Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,fr
FR_2009,"=""12-14""",exam,Which senior-management expectation is stated in FR 504?,Each certificate on a payment voucher must be signed separately; signatures must not run across multiple certificates.,Officers controlling votes must maintain a payment voucher register and must not sign a voucher until it is registered and verified.,Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,Separate vouchers must be raised for separate sub-heads and for different services.,C,FR 504 provides that Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,fr
FR_2009,"=""15-16""",exam,Which governance decision reflects FR 504?,Alterations to voucher amounts are not allowed; where necessary a new voucher is prepared; other changes require full signatures.,"A Sub-Accounting Officer may pay only if voucher is properly certified, checked/stamped for station, within 3 months, scheduled, and entered in the vote book.",Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,C,FR 504 provides that Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,fr
FR_2009,"=""17""",exam,What top-level risk does FR 504 address?,Duplicate/triplicate copies must be clearly marked and copies are not acceptable as payment vouchers.,The Minister of Finance has authority over federal finance/accounting affairs and directs issuance of Financial Regulations for public funds and assets management.,Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,Officers controlling votes must maintain a payment voucher register and must not sign a voucher until it is registered and verified.,C,FR 504 provides that Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,fr
FR_2009,"=""1-5""",exam,Which basic rule is set out in FR 505?,"Approved Accounting Codes, Internal Audit Guides and Treasury Circulars must be circulated to all officers for guidance and compliance.",Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,"Vouchers must be checked, stamped ‘checked and passed’ for a named station, signed by checking officer, and processed within 48 hours.","A Sub-Accounting Officer may pay only if voucher is properly certified, checked/stamped for station, within 3 months, scheduled, and entered in the vote book.",B,FR 505 provides that Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,fr
FR_2009,"=""5-7""",exam,Which option summarizes FR 505?,Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,"Payment voucher preparation rules include legible ink/typing, no pencil or erasures/correction fluid, and proper formatting of amounts.",The Minister of Finance has authority over federal finance/accounting affairs and directs issuance of Financial Regulations for public funds and assets management.,Duplicate/triplicate copies must be clearly marked and copies are not acceptable as payment vouchers.,A,FR 505 provides that Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,fr
FR_2009,"=""8-10""",exam,Which procedure reflects FR 505?,Each certificate on a payment voucher must be signed separately; signatures must not run across multiple certificates.,"A Sub-Accounting Officer may pay only if voucher is properly certified, checked/stamped for station, within 3 months, scheduled, and entered in the vote book.",The Accountant-General issues Treasury Circulars and an Accounting Manual to guide compliance with Financial Regulations.,Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,D,FR 505 provides that Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,fr
FR_2009,"=""12-14""",exam,"During an audit, which failure would breach FR 505?","Vouchers must be checked, stamped ‘checked and passed’ for a named station, signed by checking officer, and processed within 48 hours.","A Sub-Accounting Officer may pay only if voucher is properly certified, checked/stamped for station, within 3 months, scheduled, and entered in the vote book.",Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,Officers controlling votes must maintain a payment voucher register and must not sign a voucher until it is registered and verified.,C,FR 505 provides that Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,fr
FR_2009,"=""15-16""",exam,Which director-level instruction best delivers FR 505?,Alterations to voucher amounts are not allowed; where necessary a new voucher is prepared; other changes require full signatures.,"Approved Accounting Codes, Internal Audit Guides and Treasury Circulars must be circulated to all officers for guidance and compliance.",Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,Each certificate on a payment voucher must be signed separately; signatures must not run across multiple certificates.,C,FR 505 provides that Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,fr
FR_2009,"=""17""",exam,Which governance objective is central to FR 505?,Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,Only original vouchers are signed in full in ink/ball pen; copies are initialed/stamped; facsimile signature stamps are prohibited.,Alterations to voucher amounts are not allowed; where necessary a new voucher is prepared; other changes require full signatures.,B,FR 505 provides that Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,fr
FR_2009,"=""1-5""",exam,What obligation is explained in FR 506?,Separate vouchers must be raised for separate sub-heads and for different services.,A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,"To standardize accounting across ministries, offices must use Financial Regulations, Treasury Accounting Manual and Treasury Circulars.",Officers controlling votes must maintain a payment voucher register and must not sign a voucher until it is registered and verified.,B,FR 506 provides that A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,fr
FR_2009,"=""5-7""",exam,"Under FR 506, which statement is true?",Alterations to voucher amounts are not allowed; where necessary a new voucher is prepared; other changes require full signatures.,"Payment voucher preparation rules include legible ink/typing, no pencil or erasures/correction fluid, and proper formatting of amounts.",A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,Each certificate on a payment voucher must be signed separately; signatures must not run across multiple certificates.,C,FR 506 provides that A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,fr
FR_2009,"=""8-10""",exam,A unit is updating procedures. Which action complies with FR 506?,Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,The Minister of Finance has authority over federal finance/accounting affairs and directs issuance of Financial Regulations for public funds and assets management.,A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,"Vouchers must be checked, stamped ‘checked and passed’ for a named station, signed by checking officer, and processed within 48 hours.",C,FR 506 provides that A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,fr
FR_2009,"=""12-14""",exam,Which supervisory obligation comes from FR 506?,A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,All cash-book payment entries must be supported by prescribed vouchers payable to the actual payee; no payment without a voucher.,Officers controlling votes must maintain a payment voucher register and must not sign a voucher until it is registered and verified.,"To standardize accounting across ministries, offices must use Financial Regulations, Treasury Accounting Manual and Treasury Circulars.",A,FR 506 provides that A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,fr
FR_2009,"=""15-16""",exam,Which governance control would you institutionalize to meet FR 506?,Officers controlling votes must maintain a payment voucher register and must not sign a voucher until it is registered and verified.,Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,Separate vouchers must be raised for separate sub-heads and for different services.,A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,D,FR 506 provides that A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,fr
FR_2009,"=""17""",exam,What executive accountability outcome is reinforced by FR 506?,A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,The Minister of Finance has authority over federal finance/accounting affairs and directs issuance of Financial Regulations for public funds and assets management.,"Vouchers must contain full service particulars, supporting documents, and quote appropriate warrant authority (and A.I.E where applicable).",Only original vouchers are signed in full in ink/ball pen; copies are initialed/stamped; facsimile signature stamps are prohibited.,A,FR 506 provides that A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,fr
FR_2009,"=""1-5""",exam,What key rule appears in FR 507?,Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,The Minister of Finance has authority over federal finance/accounting affairs and directs issuance of Financial Regulations for public funds and assets management.,Only original vouchers are signed in full in ink/ball pen; copies are initialed/stamped; facsimile signature stamps are prohibited.,"Approved Accounting Codes, Internal Audit Guides and Treasury Circulars must be circulated to all officers for guidance and compliance.",D,"FR 507 provides that Approved Accounting Codes, Internal Audit Guides and Treasury Circulars must be circulated to all officers for guidance and compliance.",fr
FR_2009,"=""5-7""",exam,Choose the option consistent with FR 507.,"To standardize accounting across ministries, offices must use Financial Regulations, Treasury Accounting Manual and Treasury Circulars.","Vouchers must contain full service particulars, supporting documents, and quote appropriate warrant authority (and A.I.E where applicable).","Approved Accounting Codes, Internal Audit Guides and Treasury Circulars must be circulated to all officers for guidance and compliance.",Only original vouchers are signed in full in ink/ball pen; copies are initialed/stamped; facsimile signature stamps are prohibited.,C,"FR 507 provides that Approved Accounting Codes, Internal Audit Guides and Treasury Circulars must be circulated to all officers for guidance and compliance.",fr
FR_2009,"=""8-10""",exam,Which routine practice supports FR 507?,Duplicate/triplicate copies must be clearly marked and copies are not acceptable as payment vouchers.,Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,"Approved Accounting Codes, Internal Audit Guides and Treasury Circulars must be circulated to all officers for guidance and compliance.","A Sub-Accounting Officer may pay only if voucher is properly certified, checked/stamped for station, within 3 months, scheduled, and entered in the vote book.",C,"FR 507 provides that Approved Accounting Codes, Internal Audit Guides and Treasury Circulars must be circulated to all officers for guidance and compliance.",fr
FR_2009,"=""12-14""",exam,Which oversight rule is required by FR 507?,"Vouchers must be checked, stamped ‘checked and passed’ for a named station, signed by checking officer, and processed within 48 hours.",Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,"Approved Accounting Codes, Internal Audit Guides and Treasury Circulars must be circulated to all officers for guidance and compliance.",D,"FR 507 provides that Approved Accounting Codes, Internal Audit Guides and Treasury Circulars must be circulated to all officers for guidance and compliance.",fr
FR_2009,"=""15-16""",exam,"As a Director, which control enforces FR 507?","Approved Accounting Codes, Internal Audit Guides and Treasury Circulars must be circulated to all officers for guidance and compliance.",Each certificate on a payment voucher must be signed separately; signatures must not run across multiple certificates.,Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,"Vouchers must be checked, stamped ‘checked and passed’ for a named station, signed by checking officer, and processed within 48 hours.",A,"FR 507 provides that Approved Accounting Codes, Internal Audit Guides and Treasury Circulars must be circulated to all officers for guidance and compliance.",fr
FR_2009,"=""17""",exam,"From a system-wide view, what does FR 507 primarily ensure?","Approved Accounting Codes, Internal Audit Guides and Treasury Circulars must be circulated to all officers for guidance and compliance.",Each certificate on a payment voucher must be signed separately; signatures must not run across multiple certificates.,Alterations to voucher amounts are not allowed; where necessary a new voucher is prepared; other changes require full signatures.,Officers controlling votes must maintain a payment voucher register and must not sign a voucher until it is registered and verified.,A,"FR 507 provides that Approved Accounting Codes, Internal Audit Guides and Treasury Circulars must be circulated to all officers for guidance and compliance.",fr
FR_2009,"=""1-5""",exam,FR 601 mainly addresses what?,"Vouchers must be checked, stamped ‘checked and passed’ for a named station, signed by checking officer, and processed within 48 hours.",Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,Only original vouchers are signed in full in ink/ball pen; copies are initialed/stamped; facsimile signature stamps are prohibited.,All cash-book payment entries must be supported by prescribed vouchers payable to the actual payee; no payment without a voucher.,D,FR 601 provides that All cash-book payment entries must be supported by prescribed vouchers payable to the actual payee; no payment without a voucher.,fr
FR_2009,"=""5-7""",exam,Which description matches FR 601?,"Vouchers must contain full service particulars, supporting documents, and quote appropriate warrant authority (and A.I.E where applicable).","A Sub-Accounting Officer may pay only if voucher is properly certified, checked/stamped for station, within 3 months, scheduled, and entered in the vote book.",Alterations to voucher amounts are not allowed; where necessary a new voucher is prepared; other changes require full signatures.,All cash-book payment entries must be supported by prescribed vouchers payable to the actual payee; no payment without a voucher.,D,FR 601 provides that All cash-book payment entries must be supported by prescribed vouchers payable to the actual payee; no payment without a voucher.,fr
FR_2009,"=""8-10""",exam,"In daily operations, which action demonstrates FR 601 compliance?",A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,The Accountant-General issues Treasury Circulars and an Accounting Manual to guide compliance with Financial Regulations.,Only original vouchers are signed in full in ink/ball pen; copies are initialed/stamped; facsimile signature stamps are prohibited.,All cash-book payment entries must be supported by prescribed vouchers payable to the actual payee; no payment without a voucher.,D,FR 601 provides that All cash-book payment entries must be supported by prescribed vouchers payable to the actual payee; no payment without a voucher.,fr
FR_2009,"=""12-14""",exam,Which control weakness would auditors flag under FR 601?,"To standardize accounting across ministries, offices must use Financial Regulations, Treasury Accounting Manual and Treasury Circulars.",All cash-book payment entries must be supported by prescribed vouchers payable to the actual payee; no payment without a voucher.,"Vouchers must contain full service particulars, supporting documents, and quote appropriate warrant authority (and A.I.E where applicable).","Vouchers must be checked, stamped ‘checked and passed’ for a named station, signed by checking officer, and processed within 48 hours.",B,FR 601 provides that All cash-book payment entries must be supported by prescribed vouchers payable to the actual payee; no payment without a voucher.,fr
FR_2009,"=""15-16""",exam,What high-level action supports FR 601?,Any material variation or new accounting procedure must be approved by the Accountant-General after consulting the Auditor-General.,Separate vouchers must be raised for separate sub-heads and for different services.,Duplicate/triplicate copies must be clearly marked and copies are not acceptable as payment vouchers.,All cash-book payment entries must be supported by prescribed vouchers payable to the actual payee; no payment without a voucher.,D,FR 601 provides that All cash-book payment entries must be supported by prescribed vouchers payable to the actual payee; no payment without a voucher.,fr
FR_2009,"=""17""",exam,Which institutional principle is implied by FR 601?,"A Sub-Accounting Officer may pay only if voucher is properly certified, checked/stamped for station, within 3 months, scheduled, and entered in the vote book.",All cash-book payment entries must be supported by prescribed vouchers payable to the actual payee; no payment without a voucher.,"Approved Accounting Codes, Internal Audit Guides and Treasury Circulars must be circulated to all officers for guidance and compliance.","To standardize accounting across ministries, offices must use Financial Regulations, Treasury Accounting Manual and Treasury Circulars.",B,FR 601 provides that All cash-book payment entries must be supported by prescribed vouchers payable to the actual payee; no payment without a voucher.,fr
FR_2009,"=""1-5""",exam,Which principle is stated in FR 602?,Separate vouchers must be raised for separate sub-heads and for different services.,The Accountant-General issues Treasury Circulars and an Accounting Manual to guide compliance with Financial Regulations.,"To standardize accounting across ministries, offices must use Financial Regulations, Treasury Accounting Manual and Treasury Circulars.","Payment voucher preparation rules include legible ink/typing, no pencil or erasures/correction fluid, and proper formatting of amounts.",A,FR 602 provides that Separate vouchers must be raised for separate sub-heads and for different services.,fr
FR_2009,"=""5-7""",exam,FR 602 provides that:,"Vouchers must contain full service particulars, supporting documents, and quote appropriate warrant authority (and A.I.E where applicable).",The Minister of Finance has authority over federal finance/accounting affairs and directs issuance of Financial Regulations for public funds and assets management.,A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,Separate vouchers must be raised for separate sub-heads and for different services.,D,FR 602 provides that Separate vouchers must be raised for separate sub-heads and for different services.,fr
FR_2009,"=""8-10""",exam,What workflow decision aligns with FR 602?,The Accountant-General issues Treasury Circulars and an Accounting Manual to guide compliance with Financial Regulations.,A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,Purchase of accounting equipment/machines for new or varied procedures requires Accountant-General approval.,Separate vouchers must be raised for separate sub-heads and for different services.,D,FR 602 provides that Separate vouchers must be raised for separate sub-heads and for different services.,fr
FR_2009,"=""12-14""",exam,What management gap violates FR 602?,"Approved Accounting Codes, Internal Audit Guides and Treasury Circulars must be circulated to all officers for guidance and compliance.",Only original vouchers are signed in full in ink/ball pen; copies are initialed/stamped; facsimile signature stamps are prohibited.,A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,Separate vouchers must be raised for separate sub-heads and for different services.,D,FR 602 provides that Separate vouchers must be raised for separate sub-heads and for different services.,fr
FR_2009,"=""15-16""",exam,Which policy measure implements FR 602?,"Payment voucher preparation rules include legible ink/typing, no pencil or erasures/correction fluid, and proper formatting of amounts.","Vouchers must contain full service particulars, supporting documents, and quote appropriate warrant authority (and A.I.E where applicable).",The Minister of Finance has authority over federal finance/accounting affairs and directs issuance of Financial Regulations for public funds and assets management.,Separate vouchers must be raised for separate sub-heads and for different services.,D,FR 602 provides that Separate vouchers must be raised for separate sub-heads and for different services.,fr
FR_2009,"=""17""",exam,"At executive level, what safeguard does FR 602 reinforce?",The Accountant-General issues Treasury Circulars and an Accounting Manual to guide compliance with Financial Regulations.,"Vouchers must be checked, stamped ‘checked and passed’ for a named station, signed by checking officer, and processed within 48 hours.",Only original vouchers are signed in full in ink/ball pen; copies are initialed/stamped; facsimile signature stamps are prohibited.,Separate vouchers must be raised for separate sub-heads and for different services.,D,FR 602 provides that Separate vouchers must be raised for separate sub-heads and for different services.,fr
FR_2009,"=""1-5""",exam,FR 603 focuses on which standard?,A detailed flow chart must accompany applications for procedure variation or introduction in a new office.,All cash-book payment entries must be supported by prescribed vouchers payable to the actual payee; no payment without a voucher.,"Vouchers must contain full service particulars, supporting documents, and quote appropriate warrant authority (and A.I.E where applicable).",Each certificate on a payment voucher must be signed separately; signatures must not run across multiple certificates.,C,"FR 603 provides that Vouchers must contain full service particulars, supporting documents, and quote appropriate warrant authority (and A.I.E where applicable).",fr
