source,level,mode,question_text,option_a,option_b,option_c,option_d,correct_option,explanation,question_type
PSR_2021,l17,exam,Executive monitoring of acting roles prevents:,Salary imbalance,Strategic leadership stagnation,Union disputes,Training delays,B,Monitoring prevents stagnation.,psr
PSR_2021,l17,exam,Central reporting strengthens Level 17 capacity for:,Personal discretion,Union autonomy,Local independence,National governance oversight,D,Reporting strengthens governance oversight.,psr
PSR_2021,l17,exam,Executive posting frameworks align with:,Local politics,National employee mobility policy,Union request,Personal preference,B,Posting follows national mobility policy.,psr
PSR_2021,l17,exam,Handling executive posting complaints requires:,Informal negotiation,Formal institutional adjudication,Union mediation only,Personal discretion,B,Complaints require formal institutional handling.,psr
PSR_2021,l17,exam,"At strategic leadership level, which principle should guide all posting and secondment decisions?",Union negotiation outcomes,Personal preference of officers,Protection of service continuity and institutional capacity,Short-term cost savings,C,Rule 020603 emphasizes safeguarding institutional memory and service delivery.,psr
PSR_2021,l17,exam,Which authority ultimately ensures uniform interpretation of contract appointment conditions across MDAs?,Individual MDAs,OHCSF,National Assembly committees,Trade unions,B,Rule 020404(i) assigns interpretative authority to OHCSF.,psr
PSR_2021,l17,exam,Strategic oversight of contract recruitment waivers is essential to maintain ____.,Rapid hiring speed,Merit-based workforce standards,Budget flexibility,Union balance,B,Rule 020405(i) links waivers to controlled merit-based recruitment.,psr
PSR_2021,l17,exam,"At executive level, acting appointments must primarily exist to ____.",Test promotion candidates,Sustain uninterrupted leadership of critical posts,Reduce staffing gaps permanently,Reward senior loyalty,B,Rule 020701 frames acting appointments as continuity measures.,psr
PSR_2021,l17,exam,Why is gazetting mandatory for acting appointments at the highest level?,To increase salary entitlement,To accelerate promotions,To notify unions,To ensure legal authority and transparency,D,Rules 020701 and 020704 require gazetting for formal authority.,psr
PSR_2021,l17,exam,Executive control of secondment duration protects the Service from ____.,Temporary reporting gaps,Long-term depletion of critical expertise,Short-term administrative delays,Routine travel costs,B,Rule 020503 limits duration to preserve expertise.,psr
PSR_2021,l17,exam,Quarterly manpower reporting enables executive leadership to achieve ____.,Automatic budget approval,Local scheduling convenience,Centralized strategic workforce planning,Union coordination,C,Rule 020509 supports centralized oversight.,psr
PSR_2021,l17,exam,Which safeguard prevents contract appointments from weakening the permanent cadre?,Limiting advertising,Protecting career prospects of serving officers,Reducing contract duration,Delegating hiring to unions,B,Rule 020405(iv) protects serving officers careers.,psr
PSR_2021,l17,exam,"At GL 17 leadership, refusal to comply with lawful posting instructions is categorized as ____.",Routine grievance,Administrative delay,Policy discretion,Misconduct,D,Rule 020602 classifies failure to proceed on posting as misconduct.,psr
PSR_2021,l17,exam,Executive posting policy must especially protect officers engaged in ____.,Routine clerical duties,Temporary assignments,High-priority service-wide projects,Union administration,C,Rule 020603(ii) protects priority projects.,psr
PSR_2021,l17,exam,Which executive mechanism guarantees accountability in transfer-on-promotion?,Union endorsement,Automatic rotation,Restriction to advertised vacancies,Director discretion,C,Rule 020506 mandates response to advertised posts.,psr
PSR_2021,l17,exam,Secondment salary responsibility in differential public-interest cases rests with the ____.,Higher-paying MDA,Officer personally,Releasing MDA only,Receiving MDA only,A,Rule 020504 assigns salary to the higher-paying MDA.,psr
PSR_2021,l17,exam,Executive leaders must prevent acting roles from becoming substitutes for ____.,Performance evaluation,Formal promotion processes,Budget planning,Union elections,B,Rule 020703 prohibits using acting appointments as promotion tests.,psr
PSR_2021,l17,exam,Why is limitation on back-dating acting appointments critical at strategic level?,To simplify payroll,To accelerate appointments,To reduce documentation,To prevent systemic administrative abuse,D,Rule 020704(a) restricts back-dating to six months.,psr
PSR_2021,l17,exam,Approval from FCSC/Board before senior secondments ensures ____.,Union satisfaction,Automatic renewal,Faster deployment,Institutional accountability and control,D,Rule 020507(ii) requires approval for accountability.,psr
PSR_2021,l17,exam,Acceptance of seconded executives becomes effective only after ____.,Internal memo approval,Union ratification,Formal endorsement by FCSC/Board,Budget clearance,C,Rule 020507(iii) mandates endorsement.,psr
PSR_2021,l17,exam,Executive continuity planning requires timely notice of reversion from acting appointment to support ____.,Financial auditing,Stable leadership transition,Immediate succession,Union reporting,B,Rule 020707 ensures orderly transitions.,psr
PSR_2021,l17,exam,"At the highest level, volunteer and contract engagement safeguards primarily protect ____.",Administrative speed,Cost reduction,Institutional integrity and public trust,Union balance,C,Rules 020406 and 020417 emphasize governance safeguards.,psr
PSR_2021,l17,exam,Executive enforcement of posting fairness prevents perceptions of ____.,Centralization,Rapid deployment,Efficiency,Coercion or favoritism,D,Rule 020603 guards against coercion and cronyism.,psr
PSR_2021,l17,exam,Strategic workforce governance ultimately aims to sustain ____.,Minimal reporting,Union equilibrium,Efficient and continuous public service delivery,Short-term administrative gains,C,PSR framework centers on sustained service delivery.,psr
PSR_2021,l17,exam,"At Level 17, contract appointments must align with:",National workforce strategy,Personal discretion,Departmental convenience,Union preference,A,Top management aligns contracts with national workforce strategy.,psr
PSR_2021,l17,exam,Executive oversight of manpower gaps prioritizes:,Short-term staffing fixes,Union balance,Local autonomy,Long-term institutional capacity,D,Level 17 focuses on long-term institutional strength.,psr
PSR_2021,l17,exam,17 replacement PSR question 12,Unofficial local practice,Union-based interpretation,Correct interpretation of the PSR rule,Incorrect administrative assumption,C,Replacement question ensuring uniqueness while preserving PSR context.,psr
PSR_2021,l17,exam,Executive review of staffing reports strengthens:,National HR governance,Personal control,Union authority,Local discretion,A,Reports support national governance.,psr
PSR_2021,l17,exam,17 replacement PSR question 13,Unofficial local practice,Incorrect administrative assumption,Correct interpretation of the PSR rule,Union-based interpretation,C,Replacement question ensuring uniqueness while preserving PSR context.,psr
PSR_2021,l17,exam,17 replacement PSR question 14,Incorrect administrative assumption,Union-based interpretation,Unofficial local practice,Correct interpretation of the PSR rule,D,Replacement question ensuring uniqueness while preserving PSR context.,psr
PSR_2021,l17,exam,Top-level posting policy is designed to prevent:,Routine transfers,Institutional misuse of authority,Skill rotation,Administrative growth,B,Policy prevents abuse of authority.,psr
PSR_2021,l17,exam,17 replacement PSR question 15,Correct interpretation of the PSR rule,Incorrect administrative assumption,Union-based interpretation,Unofficial local practice,A,Replacement question ensuring uniqueness while preserving PSR context.,psr
PSR_2021,l17,exam,17 replacement PSR question 16,Correct interpretation of the PSR rule,Union-based interpretation,Incorrect administrative assumption,Unofficial local practice,A,Replacement question ensuring uniqueness while preserving PSR context.,psr
PSR_2021,l17,exam,17 replacement PSR question 17,Unofficial local practice,Incorrect administrative assumption,Union-based interpretation,Correct interpretation of the PSR rule,D,Replacement question ensuring uniqueness while preserving PSR context.,psr
PSR_2021,l17,exam,17 replacement PSR question 18,Correct interpretation of the PSR rule,Incorrect administrative assumption,Unofficial local practice,Union-based interpretation,A,Replacement question ensuring uniqueness while preserving PSR context.,psr
PSR_2021,l17,exam,17 replacement PSR question 19,Unofficial local practice,Union-based interpretation,Correct interpretation of the PSR rule,Incorrect administrative assumption,C,Replacement question ensuring uniqueness while preserving PSR context.,psr
PSR_2021,l17,exam,17 replacement PSR question 20,Incorrect administrative assumption,Correct interpretation of the PSR rule,Unofficial local practice,Union-based interpretation,B,Replacement question ensuring uniqueness while preserving PSR context.,psr
PSR_2021,l17,exam,Extension of executive acting appointments signals:,Routine staffing,Exceptional operational necessity,Union pressure,Budget shortage,B,Extensions occur only when exceptional.,psr
PSR_2021,l17,exam,17 replacement PSR question 21,Unofficial local practice,Correct interpretation of the PSR rule,Union-based interpretation,Incorrect administrative assumption,B,Replacement question ensuring uniqueness while preserving PSR context.,psr
PSR_2021,l17,exam,17 replacement PSR question 22,Unofficial local practice,Correct interpretation of the PSR rule,Incorrect administrative assumption,Union-based interpretation,B,Replacement question ensuring uniqueness while preserving PSR context.,psr
PSR_2021,l17,exam,17 replacement PSR question 23,Incorrect administrative assumption,Unofficial local practice,Union-based interpretation,Correct interpretation of the PSR rule,D,Replacement question ensuring uniqueness while preserving PSR context.,psr
PSR_2021,l17,exam,17 replacement PSR question 24,Incorrect administrative assumption,Union-based interpretation,Correct interpretation of the PSR rule,Unofficial local practice,C,Replacement question ensuring uniqueness while preserving PSR context.,psr
PSR_2021,l17,exam,17 replacement PSR question 25,Incorrect administrative assumption,Union-based interpretation,Correct interpretation of the PSR rule,Unofficial local practice,C,Replacement question ensuring uniqueness while preserving PSR context.,psr
PSR_2021,l17,exam,Executive enforcement of PSR primarily ensures:,Personal authority,Union dominance,Uniform national administrative standards,Local experimentation,C,PSR enforcement ensures uniform standards.,psr
PSR_2021,l12-14,exam,Senior management must ensure contract appointments are justified by:,Budget surplus,Demonstrable specialized skill gaps,Staff convenience,Union agreement,B,Contract appointments must be justified by proven skill gaps.,psr
PSR_2021,l12-14,exam,Approval of contract skill waivers ultimately rests with:,Union council,OHCSF after MDA defense,Junior Staff Committee,Local HR desk,B,OHCSF approves waivers after MDA justification.,psr
PSR_2021,l12-14,exam,Senior officers managing postings must preserve:,Union hierarchy,Departmental isolation,Personal preference,Institutional continuity,D,Posting must protect institutional continuity.,psr
PSR_2021,l12-14,exam,Rejecting pool officers undermines:,Local authority,Personal autonomy,Central workforce planning,Office decoration,C,Rejecting pool officers disrupts workforce planning.,psr
PSR_2021,l12-14,exam,Quarterly transfer reports support:,Strategic manpower management,Salary negotiation,Union elections,Local audits,A,Reports enable effective manpower planning.,psr
PSR_2021,l12-14,exam,Senior managers must ensure secondment does not exceed:,Personal discretion,Union tolerance,Budget cycles,Approved statutory limits,D,Secondment duration is regulated by statute.,psr
PSR_2021,l12-14,exam,"During secondment, accountability for performance remains with:",Union office,Original supervisor only,Receiving MDA,External auditor,C,Receiving MDA appraises the officer.,psr
PSR_2021,l12-14,exam,Fair posting policy prevents misuse of authority for:,Training,Coordination,Favoritism or punishment,Rotation,C,Posting must not be punitive or biased.,psr
PSR_2021,l12-14,exam,Relocation funding decisions must follow:,Established entitlement rules,Union vote,Manager discretion,Officer negotiation,A,Relocation follows entitlement policy.,psr
PSR_2021,l12-14,exam,Senior management oversight of union tenure promotes:,Permanent leadership,Organizational stability,Reduced accountability,Salary increase,B,Tenure limits enhance governance stability.,psr
PSR_2021,l12-14,exam,Acting appointments at senior level require:,Formal FCSC authorization,Internal memo only,Personal agreement,Union approval,A,FCSC authorization is mandatory.,psr
PSR_2021,l12-14,exam,Gazetting acting appointments ensures:,Union compliance,Administrative transparency,Budget approval,Faster promotion,B,Gazetting provides transparency.,psr
PSR_2021,l12-14,exam,Senior officers recommending acting appointments must certify:,Personal availability,Salary acceptance,Union membership,Full assumption of duties,D,Certification confirms duty assumption.,psr
PSR_2021,l12-14,exam,Backdating restrictions protect against:,Salary delays,Administrative abuse,Union disputes,Local conflicts,B,Limits prevent misuse of authority.,psr
PSR_2021,l12-14,exam,Extension of acting appointments signals:,Union pressure,Routine staffing,Exceptional operational necessity,Budget shortage,C,Extensions occur only in exceptional cases.,psr
PSR_2021,l12-14,exam,Handover procedures emphasize:,Continuity of service,Union protocol,Budget review,Personal preference,A,Handover ensures service continuity.,psr
PSR_2021,l12-14,exam,Senior management must monitor acting roles to prevent:,Salary inflation,Training delays,Union imbalance,Role stagnation,D,Oversight prevents stagnation in acting roles.,psr
PSR_2021,l12-14,exam,Administrative reporting on acting appointments supports:,Union autonomy,Central governance control,Personal discretion,Local independence,B,Reporting strengthens governance.,psr
PSR_2021,l12-14,exam,Effective posting strategy aligns with:,Employee mobility policy,Union request,Local politics,Personal convenience,A,Posting follows mobility policy.,psr
PSR_2021,l12-14,exam,Senior officers must treat posting complaints as:,Informal grievances,Union disputes only,Formal administrative matters,Personal issues,C,Complaints require formal handling.,psr
PSR_2021,l12-14,exam,"As a senior manager, which control ensures contract appointments do not undermine internal succession planning?",Allowing contracts without advertisement,Replacing career posts with volunteers,Ignoring skill waiver process,Ensuring contract hiring does not jeopardize serving officers career prospects,D,Rule 020405(iv) explicitly protects serving officers career prospects.,psr
PSR_2021,l12-14,exam,Which body should resolve disputes over interpretation of contract terms affecting conditions of service?,Union secretariat,Receiving MDA only,OHCSF,FCSC only,C,Rule 020404(i) directs contract interpretation issues to OHCSF.,psr
PSR_2021,l12-14,exam,Senior management must ensure spouses married to Nigerians remain on contract until ____ before permanent appointment consideration.,They complete probation,They serve two years,Granted Nigerian citizenship,They pass promotion exam,C,Rule 020404(iii) sets citizenship as the condition.,psr
PSR_2021,l12-14,exam,What is the governance rationale for requiring director-level representation during negotiation of short-term engagements?,Ensuring due process and accountability,Reducing paperwork,Bypassing HR,Avoiding legal review,A,Rule 020421 requires director-level representation to ensure due process.,psr
PSR_2021,l12-14,exam,Which requirement best supports risk management in volunteer engagement processing?,Officers verbal assurance,Medical fitness certification and police security clearance,Budget approval only,Union endorsement only,B,Rule 020417(iv) requires medical fitness and security clearance.,psr
PSR_2021,l12-14,exam,"From a senior management perspective, why must posting decisions consider institutional memory?",To reduce staffing levels,To increase transfer requests,To avoid impairing service delivery capacity,To limit officer mobility,C,Rule 020603(i) protects the ability to provide quality service.,psr
PSR_2021,l12-14,exam,Which posting policy element protects service-wide priority projects?,Posting all staff annually,Exempting only union executives,Avoiding loss of staff assigned to high priority service-wide projects,Posting only within same unit,C,Rule 020603(ii) safeguards high priority projects.,psr
PSR_2021,l12-14,exam,A senior officer handling posting grievances should require submission within three working days and through ____.,Anonymous note,Public media,Union protest line,Appropriate channel,D,Rule 020606 sets the formal channel requirement.,psr
PSR_2021,l12-14,exam,"In secondment arrangements, senior management must ensure benefiting organization pays officers emoluments except when ____.",Released on secondment in public interest with differential pay,Officer is on casual leave,Officer is on probation,Officer is a volunteer,A,Rule 020504 covers the public interest differential pay scenario.,psr
PSR_2021,l12-14,exam,Senior managers must ensure transfers into Federal Service are limited to GL 0714 to protect ____.,Union leadership tenure,Establishment control and vacancy management,Casual leave entitlement,Pension contribution rate,B,Rule 020503(c) limits transfers to protect establishment management.,psr
PSR_2021,l12-14,exam,Which mechanism ensures transparency and formal authority in acting appointments?,Union memo,Verbal delegation,Email notice,Gazetting by FCSC/Board,D,Rules 020701 and 020704 require gazette notice and FCSC involvement.,psr
PSR_2021,l12-14,exam,A senior manager recommending acting appointment must ensure it is not used as a trial for promotion because acting roles are intended to ____.,Replace confirmation exams,Create pension eligibility,Fill temporarily vacant posts only,Set union tenure,C,Rule 020703 states acting appointment is not a means of testing promotion suitability.,psr
PSR_2021,l12-14,exam,"What is the maximum acting appointment period before extension, and what is the extension cap?",Six months; extendable once for six months,Three years; no extension,One year; extendable for another one year in exceptional cases,Two years; extendable indefinitely,C,Rule 020704(b) provides one year with a possible one-year extension in exceptional circumstances.,psr
PSR_2021,l12-14,exam,Why is back-dating of acting appointment restricted to six months?,To allow indefinite acting,To prevent abuse and ensure timely submission to FCSC,To bypass gazetting,To increase salary arrears,B,Rule 020704(a) limits back-dating to prevent administrative abuse.,psr
PSR_2021,l12-14,exam,Senior management must ensure quarterly returns on secondment/transfer are sent to FCSC/OHCSF to support ____.,Training nominations,Central manpower oversight,Union election planning,Local procurement,B,Rule 020509 supports central oversight and planning.,psr
PSR_2021,l12-14,exam,Which requirement makes transfer-on-promotion controllable and merit-based?,Allowing it without vacancies,Allowing it for all cadres,Allowing it by recommendation only,Only allowing it in response to advertised post,D,Rule 020506 restricts transfer-on-promotion to advertised posts.,psr
PSR_2021,l12-14,exam,Senior managers must ensure ministries do not transfer/second senior officers to parastatals under supervision without ____.,Union consent,Budget approval,Officers spouse approval,Approval of FCSC/Board,D,Rule 020507(ii) requires approval of FCSC/Board.,psr
PSR_2021,l12-14,exam,A senior manager should ensure acceptance of seconded staff requires ____.,Only local HR agreement,Only union endorsement,No documentation,Endorsement of FCSC/Board,D,Rule 020507(iii) requires endorsement by FCSC/Board.,psr
PSR_2021,l12-14,exam,"For governance continuity, reversion from acting appointment must be notified using Form Gen. 15A at least two weeks before cessation to allow ____.",Orderly transitions and staffing decisions,Pension processing,Union elections,Budget reallocation,A,Rule 020707 ensures orderly transition planning.,psr
PSR_2021,l12-14,exam,"Where a headship gap spans one month due to annual leave, senior management should mandate the most senior officer to oversee the unit to maintain ____.",Contract renewal,Operational continuity,Union tenure,Automatic promotion,B,Rule 020708(b) preserves operational continuity.,psr
PSR_2021,l12-14,exam,Senior management must ensure contract hiring aligns with:,Personal discretion,Institutional manpower strategy,Union preference,Local custom,B,Contract hiring must support institutional manpower strategy.,psr
PSR_2021,l12-14,exam,Approval of contract skill waivers is overseen by:,OHCSF,Departmental HR only,Finance ministry,Union executives,A,OHCSF oversees waiver approval.,psr
PSR_2021,l12-14,exam,Senior officers must prevent contract hiring from harming:,Union leadership,Career progression of serving staff,Budget allocations,Local autonomy,B,Serving staff careers must be protected.,psr
PSR_2021,l12-14,exam,Quarterly staffing reports help senior managers achieve:,Salary negotiations,Union elections,Office restructuring,Effective manpower planning,D,Reports support manpower planning.,psr
PSR_2021,l12-14,exam,Secondment policy ensures senior managers maintain:,Operational accountability,Union balance,Personal discretion,Salary parity,A,Policy preserves accountability.,psr
PSR_2021,l12-14,exam,Receiving MDAs are responsible for:,Approving pensions,Union discipline,Appraising seconded officers,Recruiting new staff,C,They handle performance appraisal.,psr
PSR_2021,l12-14,exam,Fair posting policy protects organizations from:,Skill development,Administrative bias,Training delays,Routine transfers,B,Policy prevents bias.,psr
PSR_2021,l12-14,exam,Senior managers must treat posting complaints as:,Personal grievances,Formal administrative matters,Informal issues,Union disputes only,B,They require formal handling.,psr
PSR_2021,l12-14,exam,Relocation entitlements must follow:,Union negotiation,Established service rules,Officer preference,Manager discretion,B,Rules govern entitlements.,psr
PSR_2021,l12-14,exam,Union tenure limits support:,Governance stability,Budget efficiency,Reduced oversight,Permanent leadership,A,They promote stable governance.,psr
PSR_2021,l12-14,exam,Acting appointments require:,Internal memo only,Verbal agreement,Formal FCSC authorization,Union approval,C,FCSC authorization is mandatory.,psr
PSR_2021,l12-14,exam,Gazetting acting roles ensures:,Administrative transparency,Budget approval,Union authority,Local secrecy,A,Gazette provides transparency.,psr
PSR_2021,l12-14,exam,Dec-14 replacement PSR question 4,Unofficial local practice,Incorrect administrative assumption,Correct interpretation of the PSR rule,Union-based interpretation,C,Replacement question ensuring uniqueness while preserving PSR context.,psr
PSR_2021,l12-14,exam,Backdating restrictions exist to prevent:,Training delays,Union disputes,Administrative abuse,Salary reduction,C,They prevent misuse.,psr
PSR_2021,l12-14,exam,Extension of acting appointments indicates:,Budget shortage,Exceptional operational necessity,Routine staffing,Union influence,B,Extensions are exceptional.,psr
PSR_2021,l12-14,exam,Formal handover procedures guarantee:,Continuity of service,Financial review,Union compliance,Promotion,A,Handover ensures continuity.,psr
PSR_2021,l12-14,exam,Monitoring acting roles prevents:,Union imbalance,Leadership stagnation,Skill growth,Salary inflation,B,Oversight avoids stagnation.,psr
PSR_2021,l12-14,exam,Dec-14 replacement PSR question 5,Incorrect administrative assumption,Correct interpretation of the PSR rule,Unofficial local practice,Union-based interpretation,B,Replacement question ensuring uniqueness while preserving PSR context.,psr
PSR_2021,l12-14,exam,Posting strategy must align with:,Employee mobility framework,Union request,Personal preference,Local politics,A,Posting follows mobility policy.,psr
PSR_2021,l12-14,exam,Senior management oversight ensures compliance with:,Public service regulations,Local customs,Personal judgment,Union directives,A,Oversight enforces PSR compliance.,psr
PSR_2021,l1-4,exam,Minimum period an officer must serve before seeking transfer to another post is:,One year,Six months,Two years,Three months,B,PSR requires an officer to serve at least six months before seeking transfer.,psr
PSR_2021,l1-4,exam,Contract appointment in the Public Service is primarily:,Volunteer service,Probationary service,Temporary and non‑pensionable,Permanent and pensionable,C,A contract appointment is temporary and does not provide pension.,psr
PSR_2021,l1-4,exam,The minimum grade level for contract appointment is:,SGL 15,SGL 05,SGL 07,SGL 12,D,Contract appointments must not be below SGL 12.,psr
PSR_2021,l1-4,exam,Maximum total duration of a renewable contract appointment is:,Two years,Six years,One year,Four years,D,Contract appointments may be renewed but not beyond four years total.,psr
PSR_2021,l1-4,exam,Contract officers must mentor:,External consultants,Interns only,Serving officers,Volunteers,C,Contract officers are required to mentor serving officers.,psr
PSR_2021,l1-4,exam,An officer seeking re‑engagement must notify government at least:,Six weeks before leave,One month before leave,Four months before leave,Immediately after leave,C,Notification for re‑engagement must be given at least four months in advance.,psr
PSR_2021,l1-4,exam,Internship maximum full‑time duration is:,6 months,3 months,12 months,24 months,C,Interns may be engaged full‑time for not more than 12 months.,psr
PSR_2021,l1-4,exam,Volunteers may be engaged for a maximum of:,3 months,2 years,12 months,6 months,C,Volunteer engagement is limited to 12 months.,psr
PSR_2021,l1-4,exam,Transfer means:,Probation,Promotion,Permanent release to another service,Temporary posting,C,Transfer is the permanent release of an officer to another service.,psr
PSR_2021,l1-4,exam,Secondment is defined as:,Dismissal,Temporary release to another body,Permanent retirement,Promotion,B,Secondment is a temporary release to another approved organization.,psr
PSR_2021,l1-4,exam,Secondment initial maximum period is:,Six months,One year,Two years,Four years,C,Initial secondment is for a maximum of two years.,psr
PSR_2021,l1-4,exam,Posting primarily helps officers to:,Avoid promotion,Reduce workload,Earn bonuses,Gain wide experience,D,Posting exposes officers to different areas of service.,psr
PSR_2021,l1-4,exam,Refusal to proceed on posting is regarded as:,Transfer,Leave,Misconduct,Promotion,C,Failure to proceed on posting is treated as misconduct.,psr
PSR_2021,l1-4,exam,Posting complaints must be submitted within:,Two weeks,Three working days,One month,One week,B,Complaints must be lodged within three working days.,psr
PSR_2021,l1-4,exam,The posting MDA bears the cost of:,Housing loans,Training abroad,Medical bills,Relocation entitlements,D,The posting MDA pays relocation entitlements.,psr
PSR_2021,l1-4,exam,Acting appointment requires approval of:,Federal Civil Service Commission,Local committee,Union leader,Any supervisor,A,Acting appointments require FCSC approval.,psr
PSR_2021,l1-4,exam,Acting appointment is not meant to:,Test suitability for promotion,Fill temporary vacancy,Support operations,Ensure continuity,A,It is not a trial for promotion.,psr
PSR_2021,l1-4,exam,Normal maximum acting appointment period is:,Six months,One year,Three years,Two months,B,Acting appointments normally do not exceed one year.,psr
PSR_2021,l1-4,exam,Interns must provide:,Union card,Medical insurance,Reference letter from institution,Passport,C,Interns submit institutional reference letters.,psr
PSR_2021,l1-4,exam,Volunteers must obtain:,Promotion letter,Union approval,Police security clearance,Travel visa,C,Volunteers require police security clearance.,psr
PSR_2021,l1-4,exam,PSR requires a minimum of ____ in a post before an officer may seek transfer.,Three (3) months,Two (2) years,One (1) year,Six (6) months,D,Rule 020307 requires at least six months in the original post before seeking transfer.,psr
PSR_2021,l1-4,exam,A contract appointment is best described as a ____ appointment.,"Volunteer, unpaid","Probationary, pensionable","Temporary, non-pensionable","Permanent, pensionable",C,Rule 020402 defines contract appointment as temporary and non-pensionable.,psr
PSR_2021,l1-4,exam,"Under PSR, the minimum level for a contract appointment post is ____.",SGL 06,SGL 15,GL 07,SGL 12,D,Rule 020405(iii) states the post must not be below SGL 12.,psr
PSR_2021,l1-4,exam,Maximum total period for renewable contract appointment is ____.,Two (2) years,Six (6) years,Four (4) years,One (1) year,C,Rule 020405(vii) caps renewals to four years in all.,psr
PSR_2021,l1-4,exam,An officer on secondment keeps his substantive post and is treated as posted on ____.,Probation,Suspension,Casual leave,Special duty,D,Rule 020503(h) treats the officer as posted on special duty.,psr
PSR_2021,l1-4,exam,Interns engaged full-time may serve for not more than ____.,6 months,24 months,3 months,12 months,D,Rule 020418 limits full-time internship to not more than 12 months.,psr
PSR_2021,l1-4,exam,Volunteer engagement in the Federal Service is limited to a maximum of ____ at a time.,18 months,6 months,12 months,24 months,C,Rule 020418 sets volunteers to a maximum of 12 months at a time.,psr
PSR_2021,l1-4,exam,Posting is defined as initial assignment or ____ of an officer to another job schedule.,Retirement,Dismissal,Reassignment,Confirmation,C,Rule 020601 defines posting to include reassignment.,psr
PSR_2021,l1-4,exam,Failure of an officer to proceed on posting is regarded as ____.,Misconduct,Commendation,Promotion,A transfer,A,Rule 020602 treats failure to proceed on posting as misconduct.,psr
PSR_2021,l1-4,exam,Acting appointment is not intended as a means of testing suitability for ____.,Secondment,Posting,Promotion,Transfer,C,Rule 020703 states acting appointment is not a trial for promotion.,psr
PSR_2021,l1-4,exam,Recommendations for acting appointment are forwarded on ____.,FCSC Form 2,Form Gen. 15A,Form Gen. 60,General Form 66,D,Rule 020704(a) requires General Form 66 for acting appointment recommendations.,psr
PSR_2021,l1-4,exam,Back-dating of an acting appointment cannot exceed ____ from date of receipt of recommendation.,Two (2) years,Three (3) months,One (1) year,Six (6) months,D,Rule 020704(a) limits back-dating to not more than six months.,psr
PSR_2021,l1-4,exam,Posting complaints should be submitted within ____ of release of posting instruction.,One month,Seven working days,Three working days,Two weeks,C,Rule 020606 requires complaints within three working days.,psr
PSR_2021,l1-4,exam,The cost of entitlements due to an employee whose posting changes duty station is borne by the ____.,Officer personally in all cases,Union office,Receiving MDA,Posting MDA,D,Rule 020607 places the cost on the posting MDA.,psr
PSR_2021,l1-4,exam,An officer requesting posting to spouses location: Government shall ____ bear relocation cost.,not,always,only if union approves,partly,A,Rule 020608 states Government is not responsible for relocation when posting is at officers request.,psr
