source,level,mode,question_text,option_a,option_b,option_c,option_d,correct_option,explanation,question_type
FR_2009,l15-16,exam,Which directorate intervention is consistent with FR 101?,"The Constitution regulates revenue payment, allocation, fund disbursement and audit of public accounts.","Financial authorities are legal instruments guiding public officers in revenue handling, asset/stores management and public fund disbursement.","Financial Regulations issued by the Minister generally apply across the Federal Public Service (ministries, extra-ministerial offices and other arms).",No government payment shall be made except on the authority of a warrant duly issued and signed by the Minister of Finance.,B,"FR 101 provides that Financial authorities are legal instruments guiding public officers in revenue handling, asset/stores management and public fund disbursement.",fr
FR_2009,l15-16,exam,Which policy control would a Director put in place to comply with FR 102?,Key government financial matters are governed by National Assembly statutes including the Finance (Control and Management) Act and Appropriation Acts.,"The Constitution regulates revenue payment, allocation, fund disbursement and audit of public accounts.",The Accountant-General heads Federal Government Accounting Services and the Treasury and provides adequate accounting systems and controls.,"Financial Regulations issued by the Minister generally apply across the Federal Public Service (ministries, extra-ministerial offices and other arms).",B,"FR 102 provides that The Constitution regulates revenue payment, allocation, fund disbursement and audit of public accounts.",fr
FR_2009,l15-16,exam,Which management directive matches FR 103's intent?,"Financial Regulations issued by the Minister generally apply across the Federal Public Service (ministries, extra-ministerial offices and other arms).",Key government financial matters are governed by National Assembly statutes including the Finance (Control and Management) Act and Appropriation Acts.,No government payment shall be made except on the authority of a warrant duly issued and signed by the Minister of Finance.,"The Constitution regulates revenue payment, allocation, fund disbursement and audit of public accounts.",C,FR 103 provides that No government payment shall be made except on the authority of a warrant duly issued and signed by the Minister of Finance.,fr
FR_2009,l15-16,exam,"In strengthening governance, which measure aligns with FR 104?","Financial Regulations issued by the Minister generally apply across the Federal Public Service (ministries, extra-ministerial offices and other arms).",Key government financial matters are governed by National Assembly statutes including the Finance (Control and Management) Act and Appropriation Acts.,The Accountant-General and Auditor-General (or representatives) have free access to relevant records and may require information for proper performance of their functions.,"The Constitution regulates revenue payment, allocation, fund disbursement and audit of public accounts.",B,FR 104 provides that Key government financial matters are governed by National Assembly statutes including the Finance (Control and Management) Act and Appropriation Acts.,fr
FR_2009,l15-16,exam,Which control framework choice supports FR 105 across the entity?,"The Accountant-General supervises federal accounts, issues treasury guidance and manages/operates major public funds and reporting responsibilities.",The Accountant-General and Auditor-General (or representatives) have free access to relevant records and may require information for proper performance of their functions.,"The Constitution regulates revenue payment, allocation, fund disbursement and audit of public accounts.","Financial Regulations issued by the Minister generally apply across the Federal Public Service (ministries, extra-ministerial offices and other arms).",D,"FR 105 provides that Financial Regulations issued by the Minister generally apply across the Federal Public Service (ministries, extra-ministerial offices and other arms).",fr
FR_2009,l15-16,exam,Which governance measure best supports FR 106?,The Accountant-General heads Federal Government Accounting Services and the Treasury and provides adequate accounting systems and controls.,"The Auditor-General’s statutory functions include financial, appropriation, financial control and value-for-money (performance) audits.",The Accountant-General and Auditor-General (or representatives) have free access to relevant records and may require information for proper performance of their functions.,"Financial authorities are legal instruments guiding public officers in revenue handling, asset/stores management and public fund disbursement.",A,FR 106 provides that The Accountant-General heads Federal Government Accounting Services and the Treasury and provides adequate accounting systems and controls.,fr
FR_2009,l15-16,exam,Which higher-level control aligns with FR 107?,"Financial Regulations issued by the Minister generally apply across the Federal Public Service (ministries, extra-ministerial offices and other arms).","The Accountant-General supervises federal accounts, issues treasury guidance and manages/operates major public funds and reporting responsibilities.",Key government financial matters are governed by National Assembly statutes including the Finance (Control and Management) Act and Appropriation Acts.,No government payment shall be made except on the authority of a warrant duly issued and signed by the Minister of Finance.,B,"FR 107 provides that The Accountant-General supervises federal accounts, issues treasury guidance and manages/operates major public funds and reporting responsibilities.",fr
FR_2009,l15-16,exam,Which decision would a Director take to enforce FR 108?,No government payment shall be made except on the authority of a warrant duly issued and signed by the Minister of Finance.,"The Auditor-General audits and reports on public accounts to ensure proper record-keeping, full accountability, authorized expenditure and safeguarding of public funds/property.","The Auditor-General’s statutory functions include financial, appropriation, financial control and value-for-money (performance) audits.",The Accountant-General heads Federal Government Accounting Services and the Treasury and provides adequate accounting systems and controls.,B,"FR 108 provides that The Auditor-General audits and reports on public accounts to ensure proper record-keeping, full accountability, authorized expenditure and safeguarding of public funds/property.",fr
FR_2009,l15-16,exam,"At directorate level, which governance decision reflects FR 109?","The Accountant-General supervises federal accounts, issues treasury guidance and manages/operates major public funds and reporting responsibilities.","The Auditor-General’s statutory functions include financial, appropriation, financial control and value-for-money (performance) audits.",Key government financial matters are governed by National Assembly statutes including the Finance (Control and Management) Act and Appropriation Acts.,No government payment shall be made except on the authority of a warrant duly issued and signed by the Minister of Finance.,B,"FR 109 provides that The Auditor-General’s statutory functions include financial, appropriation, financial control and value-for-money (performance) audits.",fr
FR_2009,l15-16,exam,Which director-level action best translates FR 110 into practice?,"Financial Regulations issued by the Minister generally apply across the Federal Public Service (ministries, extra-ministerial offices and other arms).",The Accountant-General heads Federal Government Accounting Services and the Treasury and provides adequate accounting systems and controls.,Key government financial matters are governed by National Assembly statutes including the Finance (Control and Management) Act and Appropriation Acts.,The Accountant-General and Auditor-General (or representatives) have free access to relevant records and may require information for proper performance of their functions.,D,FR 110 provides that The Accountant-General and Auditor-General (or representatives) have free access to relevant records and may require information for proper performance of their functions.,fr
FR_2009,l15-16,exam,Which decision implements FR 121?,"Officers with financial duties must maintain proper accounts, safeguard public funds, supervise revenue/expenditure and respond to audit queries.",Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,An Officer Controlling Expenditure is delegated authority by an Accounting Officer to control a sub-head or specified amount of expenditure.,D,FR 121 provides that An Officer Controlling Expenditure is delegated authority by an Accounting Officer to control a sub-head or specified amount of expenditure.,fr
FR_2009,l15-16,exam,Which policy measure aligns with FR 122?,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,Delegating duties does not relieve an officer of responsibility for financial functions.,"In a Self Accounting Unit, the Accounting Officer must install and maintain proper accounting systems under the Accountant-General’s supervision.",D,"FR 122 provides that In a Self Accounting Unit, the Accounting Officer must install and maintain proper accounting systems under the Accountant-General’s supervision.",fr
FR_2009,l15-16,exam,"As a Director, which control operationalizes FR 123?","Officers with financial duties must maintain proper accounts, safeguard public funds, supervise revenue/expenditure and respond to audit queries.",Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,"In a Self Accounting Unit, the Accounting Officer must install and maintain proper accounting systems under the Accountant-General’s supervision.",The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,A,"FR 123 provides that Officers with financial duties must maintain proper accounts, safeguard public funds, supervise revenue/expenditure and respond to audit queries.",fr
FR_2009,l15-16,exam,Which governance decision reflects FR 124?,Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,Delegating duties does not relieve an officer of responsibility for financial functions.,"In a Self Accounting Unit, the Accounting Officer must install and maintain proper accounting systems under the Accountant-General’s supervision.","Officers with financial duties must maintain proper accounts, safeguard public funds, supervise revenue/expenditure and respond to audit queries.",A,FR 124 provides that Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,fr
FR_2009,l15-16,exam,What director-level action supports FR 125?,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,Delegating duties does not relieve an officer of responsibility for financial functions.,"In a Self Accounting Unit, the Accounting Officer must install and maintain proper accounting systems under the Accountant-General’s supervision.","Officers with financial duties must maintain proper accounts, safeguard public funds, supervise revenue/expenditure and respond to audit queries.",B,FR 125 provides that Delegating duties does not relieve an officer of responsibility for financial functions.,fr
FR_2009,l15-16,exam,Which management directive matches FR 126?,Delegating duties does not relieve an officer of responsibility for financial functions.,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,"In a Self Accounting Unit, the Accounting Officer must install and maintain proper accounting systems under the Accountant-General’s supervision.",C,FR 126 provides that The Accountant-General and Accounting Officers must conduct surprise inspections and report financial irregularities.,fr
FR_2009,l15-16,exam,Which high-level control enforces FR 127?,"In a Self Accounting Unit, the Accounting Officer must install and maintain proper accounting systems under the Accountant-General’s supervision.",An Officer Controlling Expenditure is delegated authority by an Accounting Officer to control a sub-head or specified amount of expenditure.,Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,Officers are personally and financially responsible for proper performance of financial duties and accurate public accounts.,C,FR 127 provides that Accounting Officers must seek Accountant-General advice on unclear matters and cannot depart from regulations without concurrence.,fr
FR_2009,l15-16,exam,What high-level action supports FR 201?,All receipts must be recorded with dates and numbers and official receipts pasted into the cash book.,"Payers must sign receipts or counterfoils, and special procedures apply for postal payments or illiterate payers.","General Receipt Books must be used with original, duplicate and triplicate copies prepared in ball pen.","Revenue officers are responsible to Accounting Officers, and approved accounting codes govern revenue collection and custody.",D,"FR 201 provides that Revenue officers are responsible to Accounting Officers, and approved accounting codes govern revenue collection and custody.",fr
FR_2009,l15-16,exam,"As a Director, which control operationalizes FR 202?",Offices receiving money must display notices requiring numbered official receipts for all payments.,Counterfoil licences or tickets must be initialed by the issuing officer.,All receipts must be recorded with dates and numbers and official receipts pasted into the cash book.,Sub-Accounting Officers and Revenue Collectors must issue stamped official receipts and cannot use temporary or private receipts.,D,FR 202 provides that Sub-Accounting Officers and Revenue Collectors must issue stamped official receipts and cannot use temporary or private receipts.,fr
FR_2009,l15-16,exam,Which management directive aligns with FR 203?,"Payers must sign receipts or counterfoils, and special procedures apply for postal payments or illiterate payers.",Revenue Collectors must keep daily cash books and pay collections regularly using prescribed forms.,"Revenue officers are responsible to Accounting Officers, and approved accounting codes govern revenue collection and custody.",Counterfoil licences or tickets must be initialed by the issuing officer.,A,"FR 203 provides that Payers must sign receipts or counterfoils, and special procedures apply for postal payments or illiterate payers.",fr
FR_2009,l15-16,exam,Which strategic control matches FR 204?,"Payers must sign receipts or counterfoils, and special procedures apply for postal payments or illiterate payers.","Revenue officers are responsible to Accounting Officers, and approved accounting codes govern revenue collection and custody.",Revenue Collectors must use Treasury Book 6A and cannot alter printed licence values.,"Receipts must contain full manuscript details and cheque particulars, while licences are recorded directly in cash books.",D,"FR 204 provides that Receipts must contain full manuscript details and cheque particulars, while licences are recorded directly in cash books.",fr
FR_2009,l15-16,exam,Which governance decision reflects FR 205?,"Receipts must contain full manuscript details and cheque particulars, while licences are recorded directly in cash books.","General Receipt Books must be used with original, duplicate and triplicate copies prepared in ball pen.",Offices receiving money must display notices requiring numbered official receipts for all payments.,"Revenue officers are responsible to Accounting Officers, and approved accounting codes govern revenue collection and custody.",C,FR 205 provides that Offices receiving money must display notices requiring numbered official receipts for all payments.,fr
FR_2009,l15-16,exam,Which policy measure enforces FR 206?,Offices receiving money must display notices requiring numbered official receipts for all payments.,Counterfoil licences or tickets must be initialed by the issuing officer.,"General Receipt Books must be used with original, duplicate and triplicate copies prepared in ball pen.",Sub-Accounting Officers and Revenue Collectors must issue stamped official receipts and cannot use temporary or private receipts.,C,"FR 206 provides that General Receipt Books must be used with original, duplicate and triplicate copies prepared in ball pen.",fr
FR_2009,l15-16,exam,What high-level action supports FR 207?,All receipts must be recorded with dates and numbers and official receipts pasted into the cash book.,Offices receiving money must display notices requiring numbered official receipts for all payments.,Counterfoil licences or tickets must be initialed by the issuing officer.,Sub-Accounting Officers and Revenue Collectors must issue stamped official receipts and cannot use temporary or private receipts.,C,FR 207 provides that Counterfoil licences or tickets must be initialed by the issuing officer.,fr
FR_2009,l15-16,exam,"As a Director, which control operationalizes FR 208?","Payers must sign receipts or counterfoils, and special procedures apply for postal payments or illiterate payers.",Revenue Collectors must use Treasury Book 6A and cannot alter printed licence values.,Sub-Accounting Officers and Revenue Collectors must issue stamped official receipts and cannot use temporary or private receipts.,"Receipts must contain full manuscript details and cheque particulars, while licences are recorded directly in cash books.",B,FR 208 provides that Revenue Collectors must use Treasury Book 6A and cannot alter printed licence values.,fr
FR_2009,l15-16,exam,Which management directive aligns with FR 209?,All receipts must be recorded with dates and numbers and official receipts pasted into the cash book.,"General Receipt Books must be used with original, duplicate and triplicate copies prepared in ball pen.",Revenue Collectors must use Treasury Book 6A and cannot alter printed licence values.,Revenue Collectors must keep daily cash books and pay collections regularly using prescribed forms.,D,FR 209 provides that Revenue Collectors must keep daily cash books and pay collections regularly using prescribed forms.,fr
FR_2009,l15-16,exam,Which strategic control matches FR 210?,Revenue Collectors must keep daily cash books and pay collections regularly using prescribed forms.,Offices receiving money must display notices requiring numbered official receipts for all payments.,All receipts must be recorded with dates and numbers and official receipts pasted into the cash book.,Revenue Collectors must use Treasury Book 6A and cannot alter printed licence values.,C,FR 210 provides that All receipts must be recorded with dates and numbers and official receipts pasted into the cash book.,fr
FR_2009,l15-16,exam,"As a Director, which control enforces FR 221?","Government revenue must be billed in advance, paid promptly, and followed up with reminders and enforcement actions.",Arrears returns must include all outstanding items and consider possible fraud where increases occur.,"Unexplained surplus cash must be recorded as receipt, placed in deposit, reported, and later transferred to revenue if unused.",Arrears of revenue are amounts uncollected three months after the close of a financial year.,C,"FR 221 provides that Unexplained surplus cash must be recorded as receipt, placed in deposit, reported, and later transferred to revenue if unused.",fr
FR_2009,l15-16,exam,Which governance decision reflects FR 222?,Abandoned revenues are arrears that have become impossible to collect.,Interest earned on bank accounts must be classified to the correct revenue head and paid to the Consolidated Revenue Fund.,Accounting Officers must annually report arrears and pursue collection or obtain authority for write-off.,"Government revenue must be billed in advance, paid promptly, and followed up with reminders and enforcement actions.",B,FR 222 provides that Interest earned on bank accounts must be classified to the correct revenue head and paid to the Consolidated Revenue Fund.,fr
FR_2009,l15-16,exam,Which policy measure implements FR 223?,No deductions may be made from revenue to adjust over-credits; gross receipts must be fully accounted for.,"Government revenue must be billed in advance, paid promptly, and followed up with reminders and enforcement actions.",Interest earned on bank accounts must be classified to the correct revenue head and paid to the Consolidated Revenue Fund.,"FIRS Chairman must report outstanding assessments categorized as under objection, appeal, or unpaid.",A,FR 223 provides that No deductions may be made from revenue to adjust over-credits; gross receipts must be fully accounted for.,fr
FR_2009,l15-16,exam,What high-level action supports FR 224?,No deductions may be made from revenue to adjust over-credits; gross receipts must be fully accounted for.,Arrears of revenue are amounts uncollected three months after the close of a financial year.,Accounting Officers must annually report arrears and pursue collection or obtain authority for write-off.,"Government revenue must be billed in advance, paid promptly, and followed up with reminders and enforcement actions.",D,"FR 224 provides that Government revenue must be billed in advance, paid promptly, and followed up with reminders and enforcement actions.",fr
FR_2009,l15-16,exam,Which management directive aligns with FR 225?,Arrears returns must include all outstanding items and consider possible fraud where increases occur.,Arrears of revenue are amounts uncollected three months after the close of a financial year.,"FIRS Chairman must report outstanding assessments categorized as under objection, appeal, or unpaid.",Accounting Officers must annually report arrears and pursue collection or obtain authority for write-off.,B,FR 225 provides that Arrears of revenue are amounts uncollected three months after the close of a financial year.,fr
FR_2009,l15-16,exam,"As a Director, which control enforces FR 226?","Unexplained surplus cash must be recorded as receipt, placed in deposit, reported, and later transferred to revenue if unused.",No deductions may be made from revenue to adjust over-credits; gross receipts must be fully accounted for.,Abandoned revenues are arrears that have become impossible to collect.,"Government revenue must be billed in advance, paid promptly, and followed up with reminders and enforcement actions.",C,FR 226 provides that Abandoned revenues are arrears that have become impossible to collect.,fr
FR_2009,l15-16,exam,Which governance decision reflects FR 227?,"FIRS returns must show collected, discharged, and written-off assessments for outstanding taxes.",Accounting Officers must annually report arrears and pursue collection or obtain authority for write-off.,"FIRS Chairman must report outstanding assessments categorized as under objection, appeal, or unpaid.",Abandoned revenues are arrears that have become impossible to collect.,B,FR 227 provides that Accounting Officers must annually report arrears and pursue collection or obtain authority for write-off.,fr
FR_2009,l15-16,exam,Which policy measure implements FR 228?,Accounting Officers must annually report arrears and pursue collection or obtain authority for write-off.,"Government revenue must be billed in advance, paid promptly, and followed up with reminders and enforcement actions.","FIRS Chairman must report outstanding assessments categorized as under objection, appeal, or unpaid.",No deductions may be made from revenue to adjust over-credits; gross receipts must be fully accounted for.,C,"FR 228 provides that FIRS Chairman must report outstanding assessments categorized as under objection, appeal, or unpaid.",fr
FR_2009,l15-16,exam,What high-level action supports FR 229?,Abandoned revenues are arrears that have become impossible to collect.,"FIRS returns must show collected, discharged, and written-off assessments for outstanding taxes.",Interest earned on bank accounts must be classified to the correct revenue head and paid to the Consolidated Revenue Fund.,No deductions may be made from revenue to adjust over-credits; gross receipts must be fully accounted for.,B,"FR 229 provides that FIRS returns must show collected, discharged, and written-off assessments for outstanding taxes.",fr
FR_2009,l15-16,exam,Which management directive aligns with FR 230?,Arrears returns must include all outstanding items and consider possible fraud where increases occur.,Arrears of revenue are amounts uncollected three months after the close of a financial year.,"FIRS returns must show collected, discharged, and written-off assessments for outstanding taxes.",No deductions may be made from revenue to adjust over-credits; gross receipts must be fully accounted for.,A,FR 230 provides that Arrears returns must include all outstanding items and consider possible fraud where increases occur.,fr
FR_2009,l15-16,exam,What high-level action supports FR 231?,A public officer who causes revenue loss through negligence is liable to be surcharged.,Internally Generated Revenue must be transferred to the GRF by the 15th of the following month.,Abandonment of irrecoverable revenue arrears requires Minister of Finance approval and documented reporting to the Auditor-General.,Accounting Officers must ensure proper deduction and remittance of VAT and WHT or face sanctions and recovery.,C,FR 231 provides that Abandonment of irrecoverable revenue arrears requires Minister of Finance approval and documented reporting to the Auditor-General.,fr
FR_2009,l15-16,exam,Which policy measure implements FR 232?,Internally Generated Revenue must be transferred to the GRF by the 15th of the following month.,"WHT, VAT and PAYE deductions must be remitted to FIRS at the time payment is made.",Accounting Officers must ensure proper deduction and remittance of VAT and WHT or face sanctions and recovery.,A public officer who causes revenue loss through negligence is liable to be surcharged.,D,FR 232 provides that A public officer who causes revenue loss through negligence is liable to be surcharged.,fr
FR_2009,l15-16,exam,"As a Director, which control enforces FR 233?",Internally Generated Revenue must be transferred to the GRF by the 15th of the following month.,Abandonment of irrecoverable revenue arrears requires Minister of Finance approval and documented reporting to the Auditor-General.,A public officer who causes revenue loss through negligence is liable to be surcharged.,All remittances must be recorded in a Paper Money Register and processed through controlled accounting procedures.,D,FR 233 provides that All remittances must be recorded in a Paper Money Register and processed through controlled accounting procedures.,fr
FR_2009,l15-16,exam,Which management directive aligns with FR 234?,Accounting Officers must ensure proper deduction and remittance of VAT and WHT or face sanctions and recovery.,"WHT, VAT and PAYE deductions must be remitted to FIRS at the time payment is made.",Abandonment of irrecoverable revenue arrears requires Minister of Finance approval and documented reporting to the Auditor-General.,A public officer who causes revenue loss through negligence is liable to be surcharged.,A,FR 234 provides that Accounting Officers must ensure proper deduction and remittance of VAT and WHT or face sanctions and recovery.,fr
FR_2009,l15-16,exam,Which governance decision reflects FR 235?,Internally Generated Revenue must be transferred to the GRF by the 15th of the following month.,Accounting Officers must ensure proper deduction and remittance of VAT and WHT or face sanctions and recovery.,"WHT, VAT and PAYE deductions must be remitted to FIRS at the time payment is made.",A public officer who causes revenue loss through negligence is liable to be surcharged.,C,"FR 235 provides that WHT, VAT and PAYE deductions must be remitted to FIRS at the time payment is made.",fr
FR_2009,l15-16,exam,What high-level action supports FR 236?,Internally Generated Revenue must be transferred to the GRF by the 15th of the following month.,A public officer who causes revenue loss through negligence is liable to be surcharged.,Accounting Officers must ensure proper deduction and remittance of VAT and WHT or face sanctions and recovery.,"WHT, VAT and PAYE deductions must be remitted to FIRS at the time payment is made.",A,FR 236 provides that Internally Generated Revenue must be transferred to the GRF by the 15th of the following month.,fr
