source,level,mode,question_text,option_a,option_b,option_c,option_d,correct_option,explanation,question_type
PSR_2021,l1-4,exam,Deferred increment period must be between how many months under Rule 040205? (Level 1-5 Q24),3–6 months,6–9 months,1–2 months,9–12 months,A,Between 3 and 6 months.,psr
PSR_2021,l1-4,exam,Withheld increment affects salary for how long under Rule 040206? (Level 1-5 Q25),One year,Permanently,Three years,One month,A,For the incremental year.,psr
PSR_2021,l1-4,exam,Rule 040207 prohibits what regarding increments? (Level 1-5 Q26),Promotion,Future restoration,Salary increase,Retroactive restoration,D,No retrospective restoration.,psr
PSR_2021,l1-4,exam,Who must notify officers of restored increments under Rule 040208? (Level 1-5 Q27),Accountant General,Permanent Secretary,Union leader,Auditor,B,Permanent Secretary/Head.,psr
PSR_2021,l1-4,exam,Rule 040209 allows special increments by which body? (Level 1-5 Q28),FCSC,National Assembly,OHCSF,Judiciary,A,Granted by FCSC.,psr
PSR_2021,l1-4,exam,Rule 021212 requires written notice of intent to remain in service to be given how long before expiration? (Level 1-5 Q29),Six months,One month,One year,Four months,D,Rule 021212 specifies four months notice.,psr
PSR_2021,l1-4,exam,"Under Rule 021213, severance allowance after a tour of service equals what percentage of basic salary? (Level 1-5 Q30)",25%,10%,15%,5%,C,Rule 021213 provides 15%.,psr
PSR_2021,l1-4,exam,Rule 021214 allows leave after a tour of service under what condition? (Level 1-5 Q31),It is a legal right,It requires court approval,It may be granted if service exigencies permit,It is automatic,C,Leave may be granted subject to service exigencies.,psr
PSR_2021,l1-4,exam,"According to Rule 030101, officers must pass which examination after induction? (Level 1-5 Q32)",Promotion exam only,Prescribed confirmation examination,Medical exam,Foreign service exam,B,Rule 030101 mandates confirmation exams.,psr
PSR_2021,l1-4,exam,Responsibility for conducting confirmation exams lies with which body under Rule 030102? (Level 1-5 Q33),FCSC,WAEC,Ministry of Finance,Career Management Office (OHCSF),D,CMO conducts and supervises exams.,psr
PSR_2021,l1-4,exam,Rule 030104 requires resignation after how many consecutive failures? (Level 1-5 Q34),Five,Four,Three,Two,C,Three failures trigger resignation.,psr
PSR_2021,l1-4,exam,"Under Rule 030105, officers must take confirmation exams within how many years? (Level 1-5 Q35)",One year,Two years,Five years,Three years,B,Must take within two years.,psr
PSR_2021,l1-4,exam,How often are confirmation exams held under Rule 030106? (Level 1-5 Q36),Twice yearly,Every two years,Quarterly,Once yearly,D,Held once a year.,psr
PSR_2021,l1-4,exam,Rule 030107 restricts textbooks during which papers? (Level 1-5 Q37),Only law papers,All papers,Computer papers,General and special papers,D,Textbooks banned in general/office/special papers.,psr
PSR_2021,l1-4,exam,GL 06 and below officers may use which materials under Rule 030108? (Level 1-5 Q38),Only PSR,No books,Foreign manuals,PSR and Financial Regulations,D,PSR + Financial Regulations allowed.,psr
PSR_2021,l1-4,exam,Rule 030109 exempts which professionals from Group A exam? (Level 1-5 Q39),Doctors,Law graduates called to the Bar,Teachers,Engineers,B,Law professionals are exempt.,psr
PSR_2021,l1-4,exam,Junior officers’ exams include which subject under Rule 030301? (Level 1-5 Q40),Philosophy,English Language,Geography,Astronomy,B,English Language is included.,psr
PSR_2021,l1-4,exam,Accelerated pass under Rule 030302 advances officers to which grade? (Level 1-5 Q41),GL05,GL06,GL07,GL08,B,Advanced to GL06.,psr
PSR_2021,l1-4,exam,Rule 030401 requires which officers to pass exams? (Level 1-5 Q42),Consultants,Unconfirmed police and para‑military officers,Retired staff,Confirmed officers,B,Unconfirmed officers must pass.,psr
PSR_2021,l1-4,exam,Eligibility for exams requires how many months of service under Rule 030501? (Level 1-5 Q43),Nine months,Six months,Three months,Twelve months,B,Six months required.,psr
PSR_2021,l1-4,exam,Rule 030502 allows COMPRO results to replace what? (Level 1-5 Q44),Training certificate,Promotion letter,Gazette confirmation,Salary records,C,Used when gazette unavailable.,psr
PSR_2021,l1-4,exam,Fees for invigilators are determined by which office under Rule 030601? (Level 1-5 Q45),Ministry of Labour,State Government,OHCSF,Police HQ,C,Determined by OHCSF.,psr
PSR_2021,l1-4,exam,Rule 040101 states payment of emoluments follows which guide? (Level 1-5 Q46),Audit report,Budget speech,Civil code,Financial Regulations,D,Guided by Financial Regulations.,psr
PSR_2021,l1-4,exam,Emoluments start from which date under Rule 040102? (Level 1-5 Q47),Date of appointment letter,Date of assumption of duty,End of probation,First increment,B,From assumption of duty.,psr
PSR_2021,l1-4,exam,Rule 040103 grants new emoluments from when after transfer? (Level 1-5 Q48),Year end,Transfer approval date,Assumption of duty,One month later,C,From assumption of duty.,psr
PSR_2021,l1-4,exam,Increment is defined in Rule 040201 as what? (Level 1-5 Q49),Predetermined annual addition,Loan,Allowance,Bonus payment,A,Annual predetermined addition.,psr
PSR_2021,l1-4,exam,Increment may be denied for which reason under Rule 040202? (Level 1-5 Q50),Training,Pending discipline,Vacation,Good performance,B,Pending disciplinary action.,psr
PSR_2021,l1-4,exam,Incremental date after six months is fixed to which date under Rule 040203? (Level 1-5 Q51),01-Mar,01-Jan,01-Oct,01-Jul,B,Fixed to 1 January.,psr
PSR_2021,l1-4,exam,Deferred increment period must be between how many months under Rule 040205? (Level 1-5 Q52),3–6 months,9–12 months,1–2 months,6–9 months,A,Between 3 and 6 months.,psr
PSR_2021,l1-4,exam,Withheld increment affects salary for how long under Rule 040206? (Level 1-5 Q53),One month,Three years,Permanently,One year,D,For the incremental year.,psr
PSR_2021,l1-4,exam,Rule 040207 prohibits what regarding increments? (Level 1-5 Q54),Salary increase,Future restoration,Promotion,Retroactive restoration,D,No retrospective restoration.,psr
PSR_2021,l1-4,exam,Who must notify officers of restored increments under Rule 040208? (Level 1-5 Q55),Permanent Secretary,Accountant General,Auditor,Union leader,A,Permanent Secretary/Head.,psr
PSR_2021,l1-4,exam,Rule 040209 allows special increments by which body? (Level 1-5 Q56),FCSC,Judiciary,National Assembly,OHCSF,A,Granted by FCSC.,psr
PSR_2021,l1-4,exam,Rule 021212 requires written notice of intent to remain in service to be given how long before expiration? (Level 1-5 Q57),Six months,Four months,One year,One month,B,Rule 021212 specifies four months notice.,psr
PSR_2021,l1-4,exam,"Under Rule 021213, severance allowance after a tour of service equals what percentage of basic salary? (Level 1-5 Q58)",25%,15%,10%,5%,B,Rule 021213 provides 15%.,psr
PSR_2021,l1-4,exam,Rule 021214 allows leave after a tour of service under what condition? (Level 1-5 Q59),It is a legal right,It is automatic,It may be granted if service exigencies permit,It requires court approval,C,Leave may be granted subject to service exigencies.,psr
PSR_2021,l1-4,exam,"According to Rule 030101, officers must pass which examination after induction? (Level 1-5 Q60)",Foreign service exam,Medical exam,Promotion exam only,Prescribed confirmation examination,D,Rule 030101 mandates confirmation exams.,psr
PSR_2021,l5-7,exam,Rule 021212 requires written notice of intent to remain in service to be given how long before expiration? (Level 5-7 Q1),One month,Four months,Six months,One year,B,Rule 021212 specifies four months notice.,psr
PSR_2021,l5-7,exam,"Under Rule 021213, severance allowance after a tour of service equals what percentage of basic salary? (Level 5-7 Q2)",5%,15%,10%,25%,B,Rule 021213 provides 15%.,psr
PSR_2021,l5-7,exam,Rule 021214 allows leave after a tour of service under what condition? (Level 5-7 Q3),It may be granted if service exigencies permit,It is a legal right,It requires court approval,It is automatic,A,Leave may be granted subject to service exigencies.,psr
PSR_2021,l5-7,exam,"According to Rule 030101, officers must pass which examination after induction? (Level 5-7 Q4)",Promotion exam only,Medical exam,Foreign service exam,Prescribed confirmation examination,D,Rule 030101 mandates confirmation exams.,psr
PSR_2021,l5-7,exam,Responsibility for conducting confirmation exams lies with which body under Rule 030102? (Level 5-7 Q5),FCSC,Career Management Office (OHCSF),Ministry of Finance,WAEC,B,CMO conducts and supervises exams.,psr
PSR_2021,l5-7,exam,Rule 030104 requires resignation after how many consecutive failures? (Level 5-7 Q6),Two,Four,Three,Five,C,Three failures trigger resignation.,psr
PSR_2021,l5-7,exam,"Under Rule 030105, officers must take confirmation exams within how many years? (Level 5-7 Q7)",Five years,Three years,One year,Two years,D,Must take within two years.,psr
PSR_2021,l5-7,exam,How often are confirmation exams held under Rule 030106? (Level 5-7 Q8),Every two years,Twice yearly,Once yearly,Quarterly,C,Held once a year.,psr
PSR_2021,l5-7,exam,Rule 030107 restricts textbooks during which papers? (Level 5-7 Q9),Computer papers,All papers,Only law papers,General and special papers,D,Textbooks banned in general/office/special papers.,psr
PSR_2021,l5-7,exam,GL 06 and below officers may use which materials under Rule 030108? (Level 5-7 Q10),Only PSR,No books,Foreign manuals,PSR and Financial Regulations,D,PSR + Financial Regulations allowed.,psr
PSR_2021,l5-7,exam,Rule 030109 exempts which professionals from Group A exam? (Level 5-7 Q11),Law graduates called to the Bar,Doctors,Engineers,Teachers,A,Law professionals are exempt.,psr
PSR_2021,l5-7,exam,Junior officers’ exams include which subject under Rule 030301? (Level 5-7 Q12),Philosophy,Geography,English Language,Astronomy,C,English Language is included.,psr
PSR_2021,l5-7,exam,Accelerated pass under Rule 030302 advances officers to which grade? (Level 5-7 Q13),GL08,GL06,GL05,GL07,B,Advanced to GL06.,psr
PSR_2021,l5-7,exam,Rule 030401 requires which officers to pass exams? (Level 5-7 Q14),Retired staff,Unconfirmed police and para‑military officers,Confirmed officers,Consultants,B,Unconfirmed officers must pass.,psr
PSR_2021,l5-7,exam,Eligibility for exams requires how many months of service under Rule 030501? (Level 5-7 Q15),Twelve months,Three months,Nine months,Six months,D,Six months required.,psr
PSR_2021,l5-7,exam,Rule 030502 allows COMPRO results to replace what? (Level 5-7 Q16),Salary records,Training certificate,Promotion letter,Gazette confirmation,D,Used when gazette unavailable.,psr
PSR_2021,l5-7,exam,Fees for invigilators are determined by which office under Rule 030601? (Level 5-7 Q17),State Government,Police HQ,Ministry of Labour,OHCSF,D,Determined by OHCSF.,psr
PSR_2021,l5-7,exam,Rule 040101 states payment of emoluments follows which guide? (Level 5-7 Q18),Financial Regulations,Audit report,Budget speech,Civil code,A,Guided by Financial Regulations.,psr
PSR_2021,l5-7,exam,Emoluments start from which date under Rule 040102? (Level 5-7 Q19),End of probation,Date of assumption of duty,First increment,Date of appointment letter,B,From assumption of duty.,psr
PSR_2021,l5-7,exam,Rule 040103 grants new emoluments from when after transfer? (Level 5-7 Q20),One month later,Year end,Assumption of duty,Transfer approval date,C,From assumption of duty.,psr
PSR_2021,l5-7,exam,Increment is defined in Rule 040201 as what? (Level 5-7 Q21),Allowance,Predetermined annual addition,Loan,Bonus payment,B,Annual predetermined addition.,psr
PSR_2021,l5-7,exam,Increment may be denied for which reason under Rule 040202? (Level 5-7 Q22),Good performance,Vacation,Pending discipline,Training,C,Pending disciplinary action.,psr
PSR_2021,l5-7,exam,Incremental date after six months is fixed to which date under Rule 040203? (Level 5-7 Q23),01-Jan,01-Jul,01-Oct,01-Mar,A,Fixed to 1 January.,psr
PSR_2021,l5-7,exam,Deferred increment period must be between how many months under Rule 040205? (Level 5-7 Q24),6–9 months,9–12 months,1–2 months,3–6 months,D,Between 3 and 6 months.,psr
PSR_2021,l5-7,exam,Withheld increment affects salary for how long under Rule 040206? (Level 5-7 Q25),Three years,Permanently,One year,One month,C,For the incremental year.,psr
PSR_2021,l5-7,exam,Rule 040207 prohibits what regarding increments? (Level 5-7 Q26),Future restoration,Promotion,Retroactive restoration,Salary increase,C,No retrospective restoration.,psr
PSR_2021,l5-7,exam,Who must notify officers of restored increments under Rule 040208? (Level 5-7 Q27),Accountant General,Union leader,Auditor,Permanent Secretary,D,Permanent Secretary/Head.,psr
PSR_2021,l5-7,exam,Rule 040209 allows special increments by which body? (Level 5-7 Q28),FCSC,Judiciary,OHCSF,National Assembly,A,Granted by FCSC.,psr
PSR_2021,l5-7,exam,Rule 021212 requires written notice of intent to remain in service to be given how long before expiration? (Level 5-7 Q29),One year,One month,Six months,Four months,D,Rule 021212 specifies four months notice.,psr
PSR_2021,l5-7,exam,"Under Rule 021213, severance allowance after a tour of service equals what percentage of basic salary? (Level 5-7 Q30)",25%,15%,10%,5%,B,Rule 021213 provides 15%.,psr
PSR_2021,l5-7,exam,Rule 021214 allows leave after a tour of service under what condition? (Level 5-7 Q31),It may be granted if service exigencies permit,It is automatic,It is a legal right,It requires court approval,A,Leave may be granted subject to service exigencies.,psr
PSR_2021,l5-7,exam,"According to Rule 030101, officers must pass which examination after induction? (Level 5-7 Q32)",Prescribed confirmation examination,Promotion exam only,Foreign service exam,Medical exam,A,Rule 030101 mandates confirmation exams.,psr
PSR_2021,l5-7,exam,Responsibility for conducting confirmation exams lies with which body under Rule 030102? (Level 5-7 Q33),Career Management Office (OHCSF),FCSC,Ministry of Finance,WAEC,A,CMO conducts and supervises exams.,psr
PSR_2021,l5-7,exam,Rule 030104 requires resignation after how many consecutive failures? (Level 5-7 Q34),Four,Five,Two,Three,D,Three failures trigger resignation.,psr
PSR_2021,l5-7,exam,"Under Rule 030105, officers must take confirmation exams within how many years? (Level 5-7 Q35)",Three years,Two years,One year,Five years,B,Must take within two years.,psr
PSR_2021,l5-7,exam,How often are confirmation exams held under Rule 030106? (Level 5-7 Q36),Twice yearly,Once yearly,Quarterly,Every two years,B,Held once a year.,psr
PSR_2021,l5-7,exam,Rule 030107 restricts textbooks during which papers? (Level 5-7 Q37),All papers,General and special papers,Computer papers,Only law papers,B,Textbooks banned in general/office/special papers.,psr
PSR_2021,l5-7,exam,GL 06 and below officers may use which materials under Rule 030108? (Level 5-7 Q38),PSR and Financial Regulations,Only PSR,Foreign manuals,No books,A,PSR + Financial Regulations allowed.,psr
PSR_2021,l5-7,exam,Rule 030109 exempts which professionals from Group A exam? (Level 5-7 Q39),Law graduates called to the Bar,Doctors,Engineers,Teachers,A,Law professionals are exempt.,psr
PSR_2021,l5-7,exam,Junior officers’ exams include which subject under Rule 030301? (Level 5-7 Q40),Geography,Philosophy,Astronomy,English Language,D,English Language is included.,psr
PSR_2021,l5-7,exam,Accelerated pass under Rule 030302 advances officers to which grade? (Level 5-7 Q41),GL07,GL05,GL08,GL06,D,Advanced to GL06.,psr
PSR_2021,l5-7,exam,Rule 030401 requires which officers to pass exams? (Level 5-7 Q42),Unconfirmed police and para‑military officers,Retired staff,Consultants,Confirmed officers,A,Unconfirmed officers must pass.,psr
PSR_2021,l5-7,exam,Eligibility for exams requires how many months of service under Rule 030501? (Level 5-7 Q43),Twelve months,Three months,Nine months,Six months,D,Six months required.,psr
PSR_2021,l5-7,exam,Rule 030502 allows COMPRO results to replace what? (Level 5-7 Q44),Promotion letter,Training certificate,Gazette confirmation,Salary records,C,Used when gazette unavailable.,psr
PSR_2021,l5-7,exam,Fees for invigilators are determined by which office under Rule 030601? (Level 5-7 Q45),Police HQ,State Government,OHCSF,Ministry of Labour,C,Determined by OHCSF.,psr
PSR_2021,l5-7,exam,Rule 040101 states payment of emoluments follows which guide? (Level 5-7 Q46),Civil code,Audit report,Budget speech,Financial Regulations,D,Guided by Financial Regulations.,psr
PSR_2021,l5-7,exam,Emoluments start from which date under Rule 040102? (Level 5-7 Q47),Date of appointment letter,End of probation,First increment,Date of assumption of duty,D,From assumption of duty.,psr
PSR_2021,l5-7,exam,Rule 040103 grants new emoluments from when after transfer? (Level 5-7 Q48),Transfer approval date,One month later,Assumption of duty,Year end,C,From assumption of duty.,psr
PSR_2021,l5-7,exam,Increment is defined in Rule 040201 as what? (Level 5-7 Q49),Bonus payment,Loan,Predetermined annual addition,Allowance,C,Annual predetermined addition.,psr
PSR_2021,l5-7,exam,Increment may be denied for which reason under Rule 040202? (Level 5-7 Q50),Vacation,Good performance,Training,Pending discipline,D,Pending disciplinary action.,psr
PSR_2021,l5-7,exam,Incremental date after six months is fixed to which date under Rule 040203? (Level 5-7 Q51),01-Jul,01-Oct,01-Jan,01-Mar,C,Fixed to 1 January.,psr
PSR_2021,l5-7,exam,Deferred increment period must be between how many months under Rule 040205? (Level 5-7 Q52),1–2 months,9–12 months,3–6 months,6–9 months,C,Between 3 and 6 months.,psr
PSR_2021,l5-7,exam,Withheld increment affects salary for how long under Rule 040206? (Level 5-7 Q53),One year,One month,Three years,Permanently,A,For the incremental year.,psr
PSR_2021,l5-7,exam,Rule 040207 prohibits what regarding increments? (Level 5-7 Q54),Retroactive restoration,Future restoration,Salary increase,Promotion,A,No retrospective restoration.,psr
PSR_2021,l5-7,exam,Who must notify officers of restored increments under Rule 040208? (Level 5-7 Q55),Permanent Secretary,Auditor,Accountant General,Union leader,A,Permanent Secretary/Head.,psr
PSR_2021,l5-7,exam,Rule 040209 allows special increments by which body? (Level 5-7 Q56),National Assembly,Judiciary,FCSC,OHCSF,C,Granted by FCSC.,psr
PSR_2021,l5-7,exam,Rule 021212 requires written notice of intent to remain in service to be given how long before expiration? (Level 5-7 Q57),Four months,One month,Six months,One year,A,Rule 021212 specifies four months notice.,psr
PSR_2021,l5-7,exam,"Under Rule 021213, severance allowance after a tour of service equals what percentage of basic salary? (Level 5-7 Q58)",10%,5%,15%,25%,C,Rule 021213 provides 15%.,psr
PSR_2021,l5-7,exam,Rule 021214 allows leave after a tour of service under what condition? (Level 5-7 Q59),It requires court approval,It may be granted if service exigencies permit,It is automatic,It is a legal right,B,Leave may be granted subject to service exigencies.,psr
PSR_2021,l5-7,exam,"According to Rule 030101, officers must pass which examination after induction? (Level 5-7 Q60)",Foreign service exam,Prescribed confirmation examination,Medical exam,Promotion exam only,B,Rule 030101 mandates confirmation exams.,psr
PSR_2021,l8-10,exam,Rule 021212 requires written notice of intent to remain in service to be given how long before expiration? (Level 8-10 Q1),One month,Four months,One year,Six months,B,Rule 021212 specifies four months notice.,psr
PSR_2021,l8-10,exam,"Under Rule 021213, severance allowance after a tour of service equals what percentage of basic salary? (Level 8-10 Q2)",5%,10%,15%,25%,C,Rule 021213 provides 15%.,psr
PSR_2021,l8-10,exam,Rule 021214 allows leave after a tour of service under what condition? (Level 8-10 Q3),It is a legal right,It may be granted if service exigencies permit,It is automatic,It requires court approval,B,Leave may be granted subject to service exigencies.,psr
PSR_2021,l8-10,exam,"According to Rule 030101, officers must pass which examination after induction? (Level 8-10 Q4)",Medical exam,Prescribed confirmation examination,Foreign service exam,Promotion exam only,B,Rule 030101 mandates confirmation exams.,psr
PSR_2021,l8-10,exam,Responsibility for conducting confirmation exams lies with which body under Rule 030102? (Level 8-10 Q5),Career Management Office (OHCSF),FCSC,Ministry of Finance,WAEC,A,CMO conducts and supervises exams.,psr
PSR_2021,l8-10,exam,Rule 030104 requires resignation after how many consecutive failures? (Level 8-10 Q6),Two,Three,Four,Five,B,Three failures trigger resignation.,psr
PSR_2021,l8-10,exam,"Under Rule 030105, officers must take confirmation exams within how many years? (Level 8-10 Q7)",One year,Five years,Three years,Two years,D,Must take within two years.,psr
PSR_2021,l8-10,exam,How often are confirmation exams held under Rule 030106? (Level 8-10 Q8),Every two years,Quarterly,Once yearly,Twice yearly,C,Held once a year.,psr
PSR_2021,l8-10,exam,Rule 030107 restricts textbooks during which papers? (Level 8-10 Q9),General and special papers,Computer papers,All papers,Only law papers,A,Textbooks banned in general/office/special papers.,psr
PSR_2021,l8-10,exam,GL 06 and below officers may use which materials under Rule 030108? (Level 8-10 Q10),Foreign manuals,No books,PSR and Financial Regulations,Only PSR,C,PSR + Financial Regulations allowed.,psr
PSR_2021,l8-10,exam,Rule 030109 exempts which professionals from Group A exam? (Level 8-10 Q11),Teachers,Engineers,Law graduates called to the Bar,Doctors,C,Law professionals are exempt.,psr
PSR_2021,l8-10,exam,Junior officers’ exams include which subject under Rule 030301? (Level 8-10 Q12),Philosophy,Geography,English Language,Astronomy,C,English Language is included.,psr
PSR_2021,l8-10,exam,Accelerated pass under Rule 030302 advances officers to which grade? (Level 8-10 Q13),GL05,GL08,GL07,GL06,D,Advanced to GL06.,psr
PSR_2021,l8-10,exam,Rule 030401 requires which officers to pass exams? (Level 8-10 Q14),Consultants,Confirmed officers,Unconfirmed police and para‑military officers,Retired staff,C,Unconfirmed officers must pass.,psr
PSR_2021,l8-10,exam,Eligibility for exams requires how many months of service under Rule 030501? (Level 8-10 Q15),Nine months,Twelve months,Six months,Three months,C,Six months required.,psr
PSR_2021,l8-10,exam,Rule 030502 allows COMPRO results to replace what? (Level 8-10 Q16),Salary records,Gazette confirmation,Promotion letter,Training certificate,B,Used when gazette unavailable.,psr
PSR_2021,l8-10,exam,Fees for invigilators are determined by which office under Rule 030601? (Level 8-10 Q17),OHCSF,Police HQ,Ministry of Labour,State Government,A,Determined by OHCSF.,psr
PSR_2021,l8-10,exam,Rule 040101 states payment of emoluments follows which guide? (Level 8-10 Q18),Audit report,Financial Regulations,Budget speech,Civil code,B,Guided by Financial Regulations.,psr
PSR_2021,l8-10,exam,Emoluments start from which date under Rule 040102? (Level 8-10 Q19),First increment,End of probation,Date of assumption of duty,Date of appointment letter,C,From assumption of duty.,psr
PSR_2021,l8-10,exam,Rule 040103 grants new emoluments from when after transfer? (Level 8-10 Q20),Assumption of duty,One month later,Year end,Transfer approval date,A,From assumption of duty.,psr
PSR_2021,l8-10,exam,Increment is defined in Rule 040201 as what? (Level 8-10 Q21),Loan,Allowance,Predetermined annual addition,Bonus payment,C,Annual predetermined addition.,psr
PSR_2021,l8-10,exam,Increment may be denied for which reason under Rule 040202? (Level 8-10 Q22),Training,Good performance,Vacation,Pending discipline,D,Pending disciplinary action.,psr
PSR_2021,l8-10,exam,Incremental date after six months is fixed to which date under Rule 040203? (Level 8-10 Q23),01-Jan,01-Oct,01-Jul,01-Mar,A,Fixed to 1 January.,psr
PSR_2021,l8-10,exam,Deferred increment period must be between how many months under Rule 040205? (Level 8-10 Q24),9–12 months,6–9 months,1–2 months,3–6 months,D,Between 3 and 6 months.,psr
PSR_2021,l8-10,exam,Withheld increment affects salary for how long under Rule 040206? (Level 8-10 Q25),One year,One month,Three years,Permanently,A,For the incremental year.,psr
PSR_2021,l8-10,exam,Rule 040207 prohibits what regarding increments? (Level 8-10 Q26),Promotion,Salary increase,Future restoration,Retroactive restoration,D,No retrospective restoration.,psr
PSR_2021,l8-10,exam,Who must notify officers of restored increments under Rule 040208? (Level 8-10 Q27),Permanent Secretary,Accountant General,Auditor,Union leader,A,Permanent Secretary/Head.,psr
PSR_2021,l8-10,exam,Rule 040209 allows special increments by which body? (Level 8-10 Q28),FCSC,National Assembly,OHCSF,Judiciary,A,Granted by FCSC.,psr
PSR_2021,l8-10,exam,Rule 021212 requires written notice of intent to remain in service to be given how long before expiration? (Level 8-10 Q29),Six months,One year,One month,Four months,D,Rule 021212 specifies four months notice.,psr
PSR_2021,l8-10,exam,"Under Rule 021213, severance allowance after a tour of service equals what percentage of basic salary? (Level 8-10 Q30)",10%,25%,5%,15%,D,Rule 021213 provides 15%.,psr
PSR_2021,l8-10,exam,Rule 021214 allows leave after a tour of service under what condition? (Level 8-10 Q31),It requires court approval,It is automatic,It is a legal right,It may be granted if service exigencies permit,D,Leave may be granted subject to service exigencies.,psr
PSR_2021,l8-10,exam,"According to Rule 030101, officers must pass which examination after induction? (Level 8-10 Q32)",Prescribed confirmation examination,Foreign service exam,Promotion exam only,Medical exam,A,Rule 030101 mandates confirmation exams.,psr
PSR_2021,l8-10,exam,Responsibility for conducting confirmation exams lies with which body under Rule 030102? (Level 8-10 Q33),Ministry of Finance,Career Management Office (OHCSF),WAEC,FCSC,B,CMO conducts and supervises exams.,psr
PSR_2021,l8-10,exam,Rule 030104 requires resignation after how many consecutive failures? (Level 8-10 Q34),Four,Three,Five,Two,B,Three failures trigger resignation.,psr
PSR_2021,l8-10,exam,"Under Rule 030105, officers must take confirmation exams within how many years? (Level 8-10 Q35)",One year,Five years,Three years,Two years,D,Must take within two years.,psr
